week,state,recession_90,recession_01,recession_07,covid
13,FL,130800.0,121693.0,180259.0,
14,FL,142321.0,130187.0,194117.0,
15,FL,153305.0,143519.0,212256.0,
16,FL,163979.0,158038.0,227117.0,
17,FL,174050.0,169334.0,241761.0,
18,FL,185675.0,179347.0,256654.0,
19,FL,194705.0,189644.0,272936.0,
20,FL,202580.0,199365.0,288814.0,
21,FL,214753.0,209013.0,303599.0,
22,FL,227606.0,217862.0,315727.0,
23,FL,238026.0,225983.0,334019.0,
24,FL,249556.0,234498.0,353569.0,
25,FL,258418.0,242615.0,371728.0,
26,FL,267845.0,258363.0,388854.0,
27,FL,283261.0,274666.0,404218.0,
28,FL,295975.0,289376.0,423989.0,
29,FL,308275.0,303103.0,446989.0,
30,FL,328167.0,315990.0,469978.0,
31,FL,341924.0,329076.0,493807.0,
32,FL,355465.0,341815.0,509719.0,
33,FL,367837.0,352597.0,526563.0,
34,FL,379712.0,360957.0,543746.0,
35,FL,392368.0,373086.0,562810.0,
36,FL,,,580105.0,
37,FL,,,602263.0,
38,FL,,,625657.0,
39,FL,,,642198.0,
40,FL,,,662992.0,
41,FL,,,686793.0,
42,FL,,,711137.0,
43,FL,,,734820.0,
44,FL,,,756176.0,
45,FL,,,779457.0,
46,FL,,,800052.0,
47,FL,,,824216.0,
48,FL,,,839754.0,
49,FL,,,860868.0,
50,FL,,,880275.0,
51,FL,,,901739.0,
52,FL,,,914637.0,
53,FL,,,927882.0,
54,FL,,,961785.0,
55,FL,,,1002188.0,
56,FL,,,1027888.0,
57,FL,,,1056467.0,
58,FL,,,1086190.0,
59,FL,,,1112427.0,
60,FL,,,1135078.0,
61,FL,,,1156170.0,
62,FL,,,1181156.0,
63,FL,,,1205748.0,
64,FL,,,1229955.0,
65,FL,,,1253513.0,
66,FL,,,1275532.0,
67,FL,,,1306854.0,
68,FL,,,1330968.0,
69,FL,,,1354751.0,
70,FL,,,1379079.0,
71,FL,,,1403941.0,
72,FL,,,1429331.0,
73,FL,,,1454952.0,
74,FL,,,1473918.0,
75,FL,,,1499353.0,
76,FL,,,1533171.0,
77,FL,,,1565095.0,
78,FL,,,1584526.0,
79,FL,,,1605636.0,
1,GA,11148.0,12405.0,24074.0,12140.0
2,GA,25728.0,22904.0,43290.0,145960.0
3,GA,33908.0,32954.0,54177.0,536092.0
4,GA,41264.0,44807.0,63419.0,855673.0
5,GA,49373.0,57570.0,73177.0,1102676.0
6,GA,58000.0,70227.0,83944.0,1369241.0
7,GA,65701.0,80908.0,92793.0,1597593.0
8,GA,75107.0,90704.0,102708.0,1840365.0
9,GA,84865.0,100956.0,112348.0,2016913.0
10,GA,93946.0,114507.0,122875.0,
11,GA,103334.0,125467.0,131540.0,
12,GA,110510.0,136725.0,141686.0,
13,GA,119009.0,146430.0,151615.0,
14,GA,126158.0,158170.0,165850.0,
15,GA,134726.0,180967.0,178849.0,
16,GA,144816.0,195466.0,189716.0,
17,GA,153638.0,207779.0,201599.0,
18,GA,163499.0,217992.0,210547.0,
19,GA,173916.0,230907.0,221697.0,
20,GA,180249.0,240547.0,231310.0,
21,GA,197271.0,249488.0,242088.0,
22,GA,212106.0,258036.0,251629.0,
23,GA,222565.0,267078.0,266622.0,
24,GA,230933.0,277442.0,276532.0,
25,GA,240682.0,287279.0,286701.0,
26,GA,257556.0,300148.0,294988.0,
27,GA,287818.0,312670.0,305024.0,
28,GA,310788.0,326965.0,322060.0,
29,GA,327824.0,340035.0,334749.0,
30,GA,345439.0,356267.0,346008.0,
31,GA,359174.0,369763.0,359064.0,
32,GA,372577.0,382705.0,375642.0,
33,GA,386508.0,395147.0,389317.0,
34,GA,400972.0,403094.0,400763.0,
35,GA,411425.0,426390.0,413653.0,
36,GA,,,426141.0,
37,GA,,,439373.0,
38,GA,,,451307.0,
39,GA,,,463309.0,
40,GA,,,478164.0,
41,GA,,,494384.0,
42,GA,,,508712.0,
43,GA,,,525628.0,
44,GA,,,542573.0,
45,GA,,,560722.0,
46,GA,,,579010.0,
47,GA,,,599620.0,
48,GA,,,615186.0,
49,GA,,,650989.0,
50,GA,,,674739.0,
51,GA,,,694964.0,
52,GA,,,712087.0,
53,GA,,,747518.0,
54,GA,,,789040.0,
55,GA,,,817927.0,
56,GA,,,836865.0,
57,GA,,,860195.0,
58,GA,,,883512.0,
59,GA,,,903862.0,
60,GA,,,923542.0,
61,GA,,,946535.0,
62,GA,,,969100.0,
63,GA,,,989506.0,
64,GA,,,1009678.0,
65,GA,,,1030560.0,
66,GA,,,1053599.0,
67,GA,,,1073040.0,
68,GA,,,1095537.0,
69,GA,,,1113860.0,
70,GA,,,1129700.0,
71,GA,,,1147041.0,
72,GA,,,1165977.0,
73,GA,,,1183949.0,
74,GA,,,1201834.0,
75,GA,,,1221411.0,
76,GA,,,1240836.0,
77,GA,,,1261302.0,
78,GA,,,1279960.0,
79,GA,,,1298686.0,
1,HI,906.0,1995.0,1285.0,8817.0
2,HI,1785.0,7242.0,3197.0,57413.0
3,HI,2618.0,11213.0,4607.0,110515.0
4,HI,3461.0,14798.0,5871.0,145232.0
5,HI,4288.0,17637.0,7234.0,171823.0
6,HI,4871.0,19582.0,8830.0,194318.0
7,HI,5555.0,21006.0,10299.0,209432.0
8,HI,6237.0,22352.0,11435.0,221729.0
9,HI,6983.0,23782.0,12773.0,232767.0
10,HI,7828.0,25368.0,14143.0,
11,HI,8486.0,26800.0,15370.0,
12,HI,9200.0,28548.0,16412.0,
13,HI,10067.0,29854.0,17775.0,
14,HI,10914.0,31449.0,20422.0,
15,HI,11708.0,33240.0,22204.0,
16,HI,12553.0,34651.0,23750.0,
17,HI,13334.0,35974.0,25233.0,
18,HI,14147.0,37541.0,26939.0,
19,HI,15031.0,38944.0,28390.0,
20,HI,16459.0,40161.0,29818.0,
21,HI,18092.0,41555.0,31278.0,
22,HI,19095.0,42913.0,32716.0,
23,HI,19922.0,44242.0,34639.0,
24,HI,20852.0,45695.0,36022.0,
25,HI,22275.0,49783.0,37863.0,
26,HI,23689.0,54882.0,39409.0,
27,HI,25377.0,58934.0,40724.0,
28,HI,26523.0,62278.0,42396.0,
29,HI,27712.0,64913.0,44215.0,
30,HI,29201.0,67937.0,45822.0,
31,HI,30914.0,70644.0,47587.0,
32,HI,32413.0,73314.0,49227.0,
33,HI,33875.0,75975.0,50643.0,
34,HI,35376.0,77780.0,52362.0,
35,HI,37008.0,80330.0,54164.0,
36,HI,,,56052.0,
37,HI,,,58174.0,
38,HI,,,60100.0,
39,HI,,,62106.0,
40,HI,,,64198.0,
41,HI,,,66290.0,
42,HI,,,68342.0,
43,HI,,,70470.0,
44,HI,,,72605.0,
45,HI,,,74790.0,
46,HI,,,76857.0,
47,HI,,,79239.0,
48,HI,,,81304.0,
49,HI,,,84113.0,
50,HI,,,86658.0,
51,HI,,,89282.0,
52,HI,,,91427.0,
53,HI,,,93652.0,
54,HI,,,96863.0,
55,HI,,,99360.0,
56,HI,,,101802.0,
57,HI,,,104397.0,
58,HI,,,107084.0,
59,HI,,,109525.0,
60,HI,,,111578.0,
61,HI,,,113969.0,
62,HI,,,116617.0,
63,HI,,,119165.0,
64,HI,,,121958.0,
65,HI,,,124197.0,
66,HI,,,126733.0,
67,HI,,,129122.0,
68,HI,,,131842.0,
69,HI,,,134338.0,
70,HI,,,136955.0,
71,HI,,,139540.0,
72,HI,,,142247.0,
73,HI,,,144636.0,
74,HI,,,146973.0,
75,HI,,,149979.0,
76,HI,,,152469.0,
77,HI,,,155276.0,
78,HI,,,157831.0,
79,HI,,,160043.0,
1,IA,2389.0,3210.0,5797.0,40952.0
2,IA,4542.0,5453.0,11647.0,96918.0
3,IA,6832.0,8494.0,16217.0,161112.0
4,IA,9268.0,14853.0,20180.0,205001.0
5,IA,12607.0,17614.0,23880.0,231902.0
6,IA,14165.0,19951.0,27460.0,259122.0
7,IA,16623.0,23524.0,30542.0,282363.0
8,IA,18449.0,26492.0,33575.0,298183.0
9,IA,20043.0,28990.0,36885.0,311223.0
10,IA,21559.0,32327.0,40278.0,
11,IA,23069.0,35600.0,42916.0,
12,IA,24605.0,38182.0,46470.0,
13,IA,27945.0,42466.0,49129.0,
14,IA,30333.0,52810.0,52069.0,
15,IA,33884.0,56541.0,55531.0,
16,IA,37807.0,59775.0,58364.0,
17,IA,40796.0,62937.0,62564.0,
18,IA,43802.0,65904.0,66000.0,
19,IA,46737.0,69953.0,68646.0,
20,IA,53232.0,72201.0,71260.0,
21,IA,60654.0,74662.0,75341.0,
22,IA,65688.0,77075.0,78533.0,
23,IA,69473.0,79683.0,83229.0,
24,IA,77579.0,84179.0,88478.0,
25,IA,88456.0,87659.0,96812.0,
26,IA,94076.0,92080.0,103016.0,
27,IA,100448.0,96176.0,108102.0,
28,IA,104504.0,99733.0,112949.0,
29,IA,108025.0,104955.0,115720.0,
30,IA,111653.0,109499.0,118844.0,
31,IA,115435.0,113053.0,123745.0,
32,IA,118265.0,117029.0,127061.0,
33,IA,121180.0,120924.0,131034.0,
34,IA,124192.0,128776.0,133522.0,
35,IA,127014.0,135815.0,137747.0,
36,IA,,,142314.0,
37,IA,,,146452.0,
38,IA,,,150303.0,
39,IA,,,154170.0,
40,IA,,,158356.0,
41,IA,,,163207.0,
42,IA,,,167445.0,
43,IA,,,172072.0,
44,IA,,,177405.0,
45,IA,,,183516.0,
46,IA,,,189707.0,
47,IA,,,196320.0,
48,IA,,,209173.0,
49,IA,,,218602.0,
50,IA,,,226893.0,
51,IA,,,238888.0,
52,IA,,,252753.0,
53,IA,,,264866.0,
54,IA,,,275386.0,
55,IA,,,283751.0,
56,IA,,,291033.0,
57,IA,,,301101.0,
58,IA,,,309756.0,
59,IA,,,316685.0,
60,IA,,,324836.0,
61,IA,,,333519.0,
62,IA,,,342164.0,
63,IA,,,350499.0,
64,IA,,,359968.0,
65,IA,,,368986.0,
66,IA,,,377176.0,
67,IA,,,385610.0,
68,IA,,,394384.0,
69,IA,,,401442.0,
70,IA,,,408243.0,
71,IA,,,415696.0,
72,IA,,,421854.0,
73,IA,,,430324.0,
74,IA,,,437043.0,
75,IA,,,444411.0,
76,IA,,,451212.0,
77,IA,,,458783.0,
78,IA,,,465974.0,
79,IA,,,476516.0,
1,ID,2044.0,2469.0,3108.0,13586.0
2,ID,3780.0,4719.0,7348.0,46527.0
3,ID,5608.0,6546.0,10156.0,77431.0
4,ID,7539.0,8084.0,12965.0,95962.0
5,ID,8742.0,9913.0,16166.0,108985.0
6,ID,10214.0,11421.0,18886.0,117812.0
7,ID,11415.0,12982.0,21380.0,125307.0
8,ID,12601.0,15152.0,23582.0,131102.0
9,ID,13571.0,17388.0,25958.0,136577.0
10,ID,14587.0,19309.0,28356.0,
11,ID,15554.0,21235.0,30338.0,
12,ID,16551.0,22556.0,32392.0,
13,ID,17810.0,24219.0,34401.0,
14,ID,19333.0,27514.0,36170.0,
15,ID,21198.0,29147.0,38260.0,
16,ID,22908.0,30513.0,40188.0,
17,ID,24817.0,32192.0,41947.0,
18,ID,27436.0,34194.0,43618.0,
19,ID,29638.0,36126.0,45196.0,
20,ID,33196.0,38270.0,46632.0,
21,ID,36004.0,40474.0,48625.0,
22,ID,38648.0,42177.0,50313.0,
23,ID,40834.0,43992.0,52319.0,
24,ID,44454.0,45390.0,54040.0,
25,ID,49570.0,46837.0,55742.0,
26,ID,53551.0,48308.0,57383.0,
27,ID,57530.0,50017.0,59899.0,
28,ID,60194.0,52334.0,62052.0,
29,ID,62291.0,55344.0,63543.0,
30,ID,64813.0,58457.0,65394.0,
31,ID,67699.0,61595.0,67545.0,
32,ID,70212.0,64516.0,69761.0,
33,ID,73219.0,67156.0,71995.0,
34,ID,75280.0,72485.0,74034.0,
35,ID,77484.0,76627.0,76025.0,
36,ID,,,77939.0,
37,ID,,,79675.0,
38,ID,,,81450.0,
39,ID,,,83219.0,
40,ID,,,85417.0,
41,ID,,,88272.0,
42,ID,,,91338.0,
43,ID,,,94800.0,
44,ID,,,98911.0,
45,ID,,,103968.0,
46,ID,,,108703.0,
47,ID,,,113494.0,
48,ID,,,119379.0,
49,ID,,,124944.0,
50,ID,,,129931.0,
51,ID,,,135876.0,
52,ID,,,143179.0,
53,ID,,,148659.0,
54,ID,,,154596.0,
55,ID,,,159578.0,
56,ID,,,164159.0,
57,ID,,,168792.0,
58,ID,,,173177.0,
59,ID,,,177463.0,
60,ID,,,181523.0,
61,ID,,,185490.0,
62,ID,,,189336.0,
63,ID,,,193060.0,
64,ID,,,196416.0,
65,ID,,,200036.0,
66,ID,,,203708.0,
67,ID,,,207747.0,
68,ID,,,211277.0,
69,ID,,,214222.0,
70,ID,,,217488.0,
71,ID,,,220673.0,
72,ID,,,223424.0,
73,ID,,,226238.0,
74,ID,,,229227.0,
75,ID,,,232319.0,
76,ID,,,235684.0,
77,ID,,,238574.0,
78,ID,,,241166.0,
79,ID,,,244134.0,
1,IL,15869.0,17543.0,17835.0,126716.0
2,IL,28211.0,32172.0,38048.0,312291.0
3,IL,40384.0,44779.0,58729.0,514448.0
4,IL,48971.0,56623.0,74927.0,655235.0
5,IL,60942.0,69200.0,90576.0,774231.0
6,IL,72898.0,82390.0,108180.0,875553.0
7,IL,84402.0,95277.0,121872.0,950029.0
8,IL,97038.0,109390.0,135224.0,1022700.0
9,IL,108196.0,122530.0,148905.0,1095516.0
10,IL,119487.0,140066.0,163650.0,
11,IL,130854.0,154427.0,176809.0,
12,IL,141727.0,168148.0,190159.0,
13,IL,158384.0,180950.0,203000.0,
14,IL,172358.0,200691.0,217931.0,
15,IL,186382.0,216725.0,231465.0,
16,IL,201498.0,232936.0,243822.0,
17,IL,215269.0,247192.0,255984.0,
18,IL,231618.0,260073.0,268927.0,
19,IL,248460.0,272738.0,281443.0,
20,IL,265304.0,285148.0,293614.0,
21,IL,287410.0,297369.0,306094.0,
22,IL,312085.0,309336.0,318550.0,
23,IL,333604.0,320270.0,334110.0,
24,IL,361419.0,331568.0,348837.0,
25,IL,385802.0,346765.0,362118.0,
26,IL,411126.0,362252.0,374190.0,
27,IL,440083.0,381262.0,388098.0,
28,IL,462759.0,395748.0,401806.0,
29,IL,482810.0,413535.0,416720.0,
30,IL,503223.0,432689.0,433130.0,
31,IL,524090.0,449154.0,453703.0,
32,IL,545273.0,467610.0,470227.0,
33,IL,561576.0,484391.0,483205.0,
34,IL,580288.0,501348.0,496769.0,
35,IL,602860.0,525947.0,510823.0,
36,IL,,,522984.0,
37,IL,,,537245.0,
38,IL,,,550137.0,
39,IL,,,562874.0,
40,IL,,,577105.0,
41,IL,,,593396.0,
42,IL,,,605892.0,
43,IL,,,622702.0,
44,IL,,,640019.0,
45,IL,,,658511.0,
46,IL,,,682288.0,
47,IL,,,708374.0,
48,IL,,,729482.0,
49,IL,,,761932.0,
50,IL,,,795344.0,
51,IL,,,827562.0,
52,IL,,,858609.0,
53,IL,,,879929.0,
54,IL,,,914453.0,
55,IL,,,942034.0,
56,IL,,,967896.0,
57,IL,,,993973.0,
58,IL,,,1023680.0,
59,IL,,,1047139.0,
60,IL,,,1074389.0,
61,IL,,,1100750.0,
62,IL,,,1126503.0,
63,IL,,,1152108.0,
64,IL,,,1176228.0,
65,IL,,,1203846.0,
66,IL,,,1233310.0,
67,IL,,,1261028.0,
68,IL,,,1284943.0,
69,IL,,,1307912.0,
70,IL,,,1332933.0,
71,IL,,,1357232.0,
72,IL,,,1378106.0,
73,IL,,,1402861.0,
74,IL,,,1423120.0,
75,IL,,,1447757.0,
76,IL,,,1472934.0,
77,IL,,,1500139.0,
78,IL,,,1522023.0,
79,IL,,,1544512.0,
1,IN,6888.0,7466.0,13840.0,59755.0
2,IN,12825.0,12102.0,29948.0,198929.0
3,IN,20410.0,18074.0,40799.0,325939.0
4,IN,25794.0,23477.0,49895.0,439694.0
5,IN,30294.0,28324.0,59471.0,512450.0
6,IN,34602.0,33530.0,68671.0,568224.0
7,IN,39244.0,40137.0,77216.0,610514.0
8,IN,44116.0,46128.0,84465.0,640182.0
9,IN,47754.0,51812.0,92076.0,670493.0
10,IN,52533.0,59303.0,101845.0,
11,IN,57033.0,65000.0,110700.0,
12,IN,61241.0,71140.0,117342.0,
13,IN,66297.0,77610.0,127736.0,
14,IN,71688.0,94295.0,137307.0,
15,IN,77790.0,103358.0,147018.0,
16,IN,85938.0,111887.0,154419.0,
17,IN,93033.0,118380.0,162151.0,
18,IN,104767.0,124749.0,170006.0,
19,IN,114815.0,130396.0,176965.0,
20,IN,122126.0,135406.0,184843.0,
21,IN,133429.0,140213.0,192619.0,
22,IN,144315.0,146733.0,200895.0,
23,IN,157072.0,152299.0,210257.0,
24,IN,176366.0,157007.0,218205.0,
25,IN,190693.0,163912.0,225661.0,
26,IN,204452.0,170248.0,236430.0,
27,IN,220622.0,177399.0,250910.0,
28,IN,237637.0,185203.0,267982.0,
29,IN,248035.0,193496.0,282069.0,
30,IN,261785.0,201611.0,292364.0,
31,IN,278473.0,209591.0,301279.0,
32,IN,289035.0,217838.0,310228.0,
33,IN,305174.0,224261.0,319234.0,
34,IN,315814.0,236198.0,328476.0,
35,IN,325372.0,247673.0,339450.0,
36,IN,,,348896.0,
37,IN,,,357834.0,
38,IN,,,366429.0,
39,IN,,,375666.0,
40,IN,,,386749.0,
41,IN,,,397973.0,
42,IN,,,410494.0,
43,IN,,,423527.0,
44,IN,,,435939.0,
45,IN,,,449472.0,
46,IN,,,464554.0,
47,IN,,,486137.0,
48,IN,,,506787.0,
49,IN,,,528377.0,
50,IN,,,547559.0,
51,IN,,,573536.0,
52,IN,,,601473.0,
53,IN,,,624008.0,
54,IN,,,652624.0,
55,IN,,,673126.0,
56,IN,,,691279.0,
57,IN,,,708841.0,
58,IN,,,728101.0,
59,IN,,,745805.0,
60,IN,,,761617.0,
61,IN,,,778508.0,
62,IN,,,801002.0,
63,IN,,,816021.0,
64,IN,,,830219.0,
65,IN,,,846557.0,
66,IN,,,861993.0,
67,IN,,,878264.0,
68,IN,,,892808.0,
69,IN,,,905465.0,
70,IN,,,919173.0,
71,IN,,,935146.0,
72,IN,,,948038.0,
73,IN,,,960001.0,
74,IN,,,971239.0,
75,IN,,,985404.0,
76,IN,,,997582.0,
77,IN,,,1008084.0,
78,IN,,,1018609.0,
79,IN,,,1034564.0,
1,KS,2483.0,4795.0,2916.0,23563.0
2,KS,4517.0,7483.0,6381.0,77893.0
3,KS,6750.0,9445.0,9266.0,127199.0
4,KS,11521.0,11702.0,12082.0,157072.0
5,KS,14174.0,13824.0,14879.0,187668.0
6,KS,18263.0,15847.0,18116.0,212151.0
7,KS,20317.0,18102.0,20405.0,228110.0
8,KS,23911.0,20599.0,22847.0,240344.0
9,KS,25817.0,24067.0,25151.0,252123.0
10,KS,27914.0,27080.0,27647.0,
11,KS,29898.0,29848.0,29614.0,
12,KS,31624.0,32272.0,32463.0,
13,KS,35603.0,34969.0,36391.0,
14,KS,38717.0,38623.0,38532.0,
15,KS,40967.0,41101.0,41802.0,
16,KS,43148.0,43589.0,44186.0,
17,KS,45672.0,46036.0,46365.0,
18,KS,51253.0,48693.0,48326.0,
19,KS,53905.0,50736.0,50499.0,
20,KS,55855.0,53264.0,53071.0,
21,KS,59679.0,55364.0,55332.0,
22,KS,63176.0,57296.0,58075.0,
23,KS,66021.0,59985.0,60567.0,
24,KS,73099.0,61943.0,63004.0,
25,KS,77065.0,64727.0,65073.0,
26,KS,81234.0,67068.0,67485.0,
27,KS,87107.0,69404.0,70438.0,
28,KS,94137.0,72235.0,73256.0,
29,KS,97238.0,76930.0,75407.0,
30,KS,100898.0,79520.0,77464.0,
31,KS,106500.0,82477.0,79787.0,
32,KS,109660.0,85327.0,82662.0,
33,KS,112291.0,88004.0,85355.0,
34,KS,114822.0,91003.0,88149.0,
35,KS,119826.0,96915.0,90830.0,
36,KS,,,94245.0,
37,KS,,,100071.0,
38,KS,,,102684.0,
39,KS,,,105561.0,
40,KS,,,108406.0,
41,KS,,,113044.0,
42,KS,,,117671.0,
43,KS,,,121231.0,
44,KS,,,124611.0,
45,KS,,,129614.0,
46,KS,,,133469.0,
47,KS,,,137484.0,
48,KS,,,141646.0,
49,KS,,,146882.0,
50,KS,,,151038.0,
51,KS,,,158617.0,
52,KS,,,176681.0,
53,KS,,,181432.0,
54,KS,,,189316.0,
55,KS,,,195032.0,
56,KS,,,199582.0,
57,KS,,,207364.0,
58,KS,,,216333.0,
59,KS,,,222418.0,
60,KS,,,227341.0,
61,KS,,,232798.0,
62,KS,,,237913.0,
63,KS,,,242969.0,
64,KS,,,250043.0,
65,KS,,,255391.0,
66,KS,,,261203.0,
67,KS,,,268859.0,
68,KS,,,275093.0,
69,KS,,,279986.0,
70,KS,,,286904.0,
71,KS,,,292407.0,
72,KS,,,296789.0,
73,KS,,,301585.0,
74,KS,,,306748.0,
75,KS,,,311674.0,
76,KS,,,316738.0,
77,KS,,,321207.0,
78,KS,,,330145.0,
79,KS,,,335539.0,
1,KY,8688.0,4708.0,8743.0,49023.0
2,KY,15532.0,9725.0,17808.0,162172.0
3,KY,20469.0,14896.0,23968.0,279747.0
4,KY,25696.0,18931.0,29606.0,396024.0
5,KY,30261.0,23202.0,35099.0,500005.0
6,KY,34862.0,28412.0,44758.0,591228.0
7,KY,38557.0,33519.0,49708.0,673663.0
8,KY,42459.0,38387.0,54628.0,743035.0
9,KY,46960.0,46183.0,60263.0,790071.0
10,KY,52358.0,53871.0,65608.0,
11,KY,57144.0,59666.0,70774.0,
12,KY,62524.0,63452.0,75441.0,
13,KY,68492.0,70327.0,82948.0,
14,KY,73721.0,85573.0,90706.0,
15,KY,78597.0,94435.0,95962.0,
16,KY,84720.0,103056.0,100457.0,
17,KY,98157.0,108598.0,108728.0,
18,KY,108616.0,115262.0,117252.0,
19,KY,114617.0,120553.0,121385.0,
20,KY,123537.0,124538.0,126329.0,
21,KY,131078.0,128497.0,132795.0,
22,KY,141020.0,133403.0,137755.0,
23,KY,147219.0,139271.0,147681.0,
24,KY,164698.0,143263.0,152517.0,
25,KY,182116.0,148036.0,158635.0,
26,KY,197252.0,153725.0,168945.0,
27,KY,215198.0,159664.0,180014.0,
28,KY,231018.0,167419.0,189359.0,
29,KY,237872.0,172455.0,199292.0,
30,KY,246610.0,177609.0,208895.0,
31,KY,255729.0,183679.0,214764.0,
32,KY,263109.0,190253.0,222412.0,
33,KY,276848.0,195546.0,229129.0,
34,KY,285149.0,205781.0,236166.0,
35,KY,295371.0,214680.0,242469.0,
36,KY,,,246899.0,
37,KY,,,252838.0,
38,KY,,,258388.0,
39,KY,,,267618.0,
40,KY,,,276323.0,
41,KY,,,284947.0,
42,KY,,,291077.0,
43,KY,,,299055.0,
44,KY,,,307550.0,
45,KY,,,314483.0,
46,KY,,,322028.0,
47,KY,,,334565.0,
48,KY,,,346984.0,
49,KY,,,359909.0,
50,KY,,,371629.0,
51,KY,,,396686.0,
52,KY,,,420274.0,
53,KY,,,439693.0,
54,KY,,,459006.0,
55,KY,,,472060.0,
56,KY,,,483361.0,
57,KY,,,495227.0,
58,KY,,,515512.0,
59,KY,,,528056.0,
60,KY,,,539337.0,
61,KY,,,550500.0,
62,KY,,,561218.0,
63,KY,,,571718.0,
64,KY,,,581254.0,
65,KY,,,595819.0,
66,KY,,,610955.0,
67,KY,,,620778.0,
68,KY,,,629745.0,
69,KY,,,642393.0,
70,KY,,,653771.0,
71,KY,,,667917.0,
72,KY,,,677740.0,
73,KY,,,687943.0,
74,KY,,,696079.0,
75,KY,,,706762.0,
76,KY,,,715129.0,
77,KY,,,723494.0,
78,KY,,,735473.0,
79,KY,,,748655.0,
1,LA,4387.0,3668.0,2178.0,72438.0
2,LA,8549.0,6533.0,5558.0,169838.0
3,LA,12475.0,9826.0,9917.0,270459.0
4,LA,16459.0,12749.0,12611.0,350112.0
5,LA,20085.0,15753.0,15224.0,442035.0
6,LA,25381.0,18757.0,17507.0,508176.0
7,LA,29113.0,22079.0,19962.0,559117.0
8,LA,32353.0,25536.0,24268.0,599242.0
9,LA,35529.0,28948.0,26743.0,628085.0
10,LA,38696.0,33906.0,29119.0,
11,LA,41694.0,37633.0,31456.0,
12,LA,44657.0,40960.0,33318.0,
13,LA,47637.0,44483.0,35759.0,
14,LA,52079.0,48355.0,38124.0,
15,LA,55627.0,52090.0,40903.0,
16,LA,59819.0,55535.0,43667.0,
17,LA,66402.0,58686.0,46248.0,
18,LA,70574.0,61810.0,48706.0,
19,LA,74969.0,64670.0,52653.0,
20,LA,82626.0,67605.0,55267.0,
21,LA,88019.0,70788.0,58490.0,
22,LA,92871.0,73709.0,61812.0,
23,LA,97161.0,76830.0,65716.0,
24,LA,108335.0,79691.0,68893.0,
25,LA,112817.0,83076.0,71845.0,
26,LA,117951.0,86691.0,74933.0,
27,LA,127121.0,90213.0,77778.0,
28,LA,132941.0,94660.0,81509.0,
29,LA,137703.0,98672.0,86452.0,
30,LA,145121.0,102561.0,90217.0,
31,LA,150364.0,106463.0,94320.0,
32,LA,154218.0,110610.0,97585.0,
33,LA,158842.0,114464.0,99837.0,
34,LA,163111.0,118448.0,102622.0,
35,LA,167017.0,122985.0,105555.0,
36,LA,,,108363.0,
37,LA,,,126772.0,
38,LA,,,154852.0,
39,LA,,,165116.0,
40,LA,,,169919.0,
41,LA,,,173894.0,
42,LA,,,177075.0,
43,LA,,,180038.0,
44,LA,,,182834.0,
45,LA,,,185539.0,
46,LA,,,188872.0,
47,LA,,,192245.0,
48,LA,,,194527.0,
49,LA,,,198642.0,
50,LA,,,202473.0,
51,LA,,,208449.0,
52,LA,,,210807.0,
53,LA,,,213695.0,
54,LA,,,220520.0,
55,LA,,,225047.0,
56,LA,,,229226.0,
57,LA,,,233817.0,
58,LA,,,238155.0,
59,LA,,,242208.0,
60,LA,,,246362.0,
61,LA,,,249859.0,
62,LA,,,254392.0,
63,LA,,,258918.0,
64,LA,,,263332.0,
65,LA,,,267895.0,
66,LA,,,273805.0,
67,LA,,,277786.0,
68,LA,,,283234.0,
69,LA,,,287712.0,
70,LA,,,291952.0,
71,LA,,,297483.0,
72,LA,,,301941.0,
73,LA,,,306885.0,
74,LA,,,312638.0,
75,LA,,,318616.0,
76,LA,,,323755.0,
77,LA,,,329868.0,
78,LA,,,334523.0,
79,LA,,,338680.0,
1,MA,11119.0,7187.0,13537.0,148452.0
2,MA,20345.0,13472.0,24104.0,329875.0
3,MA,28645.0,24971.0,32916.0,469522.0
4,MA,37368.0,31846.0,41069.0,573335.0
5,MA,45918.0,39032.0,48532.0,654304.0
6,MA,54192.0,45718.0,56496.0,725662.0
7,MA,62808.0,53186.0,63773.0,781546.0
8,MA,71260.0,60645.0,74958.0,826461.0
9,MA,80326.0,67060.0,82487.0,864789.0
10,MA,89187.0,74570.0,89493.0,
11,MA,98389.0,81412.0,95704.0,
12,MA,107070.0,90611.0,102184.0,
13,MA,117218.0,103018.0,108338.0,
14,MA,126405.0,116875.0,114775.0,
15,MA,136285.0,124983.0,121148.0,
16,MA,146195.0,132722.0,127212.0,
17,MA,158866.0,140131.0,138867.0,
18,MA,171353.0,147761.0,145495.0,
19,MA,182579.0,155480.0,152194.0,
20,MA,200702.0,162469.0,158951.0,
21,MA,213087.0,168870.0,165616.0,
22,MA,227760.0,176184.0,171874.0,
23,MA,241561.0,183999.0,179141.0,
24,MA,257413.0,190211.0,185884.0,
25,MA,290364.0,198500.0,195249.0,
26,MA,309386.0,206874.0,208081.0,
27,MA,325199.0,216926.0,217245.0,
28,MA,340439.0,226279.0,225490.0,
29,MA,353456.0,236026.0,232364.0,
30,MA,366628.0,245256.0,239329.0,
31,MA,379917.0,256789.0,246327.0,
32,MA,391266.0,267884.0,254211.0,
33,MA,407656.0,278312.0,260728.0,
34,MA,418037.0,292349.0,266448.0,
