"Report date","Week #","Week ","CT","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"32886.0","1.0","32879.0","12992.0","","Week 1","5460.0","4679.0","6971.0","25100.0","","1.0","5460.0","4679.0","6971.0","25100.0"
"32893.0","2.0","32886.0","6886.0","","Week 2","6648.0","4443.0","9323.0","33227.0","","2.0","12108.0","9122.0","16294.0","58327.0"
"32900.0","3.0","32893.0","7951.0","","Week 3","5367.0","4173.0","9475.0","33464.0","","3.0","17475.0","13295.0","25769.0","91791.0"
"32907.0","4.0","32900.0","5583.0","","Week 4","5124.0","3116.0","9182.0","34050.0","","4.0","22599.0","16411.0","34951.0","125841.0"
"32914.0","5.0","32907.0","5376.0","","Week 5","4397.0","5466.0","5377.0","102808.0","","5.0","26996.0","21877.0","40328.0","228649.0"
"32921.0","6.0","32914.0","5526.0","","Week 6","3904.0","5152.0","4300.0","33041.0","","6.0","30900.0","27029.0","44628.0","261690.0"
"32928.0","7.0","32921.0","4360.0","","Week 7","3911.0","3906.0","4234.0","36138.0","","7.0","34811.0","30935.0","48862.0","297828.0"
"32935.0","8.0","32928.0","5460.0","","Week 8","4066.0","3512.0","4042.0","30046.0","","8.0","38877.0","34447.0","52904.0","327874.0"
"32942.0","9.0","32935.0","4844.0","","Week 9","4081.0","3386.0","3570.0","25960.0","","9.0","42958.0","37833.0","56474.0","353834.0"
"32949.0","10.0","32942.0","4644.0","","Week 10","3927.0","4505.0","5563.0","16603.0","","10.0","46885.0","42338.0","62037.0","370437.0"
"32956.0","11.0","32949.0","3858.0","","Week 11","4471.0","4520.0","6082.0","14208.0","","11.0","51356.0","46858.0","68119.0","384645.0"
"32963.0","12.0","32956.0","4259.0","","Week 12","4430.0","4513.0","3854.0","15366.0","","12.0","55786.0","51371.0","71973.0","400011.0"
"32970.0","13.0","32963.0","5292.0","","Week 13","4494.0","3877.0","3309.0","11852.0","","13.0","60280.0","55248.0","75282.0","411863.0"
"32977.0","14.0","32970.0","4363.0","","Week 14","4894.0","4701.0","2845.0","10411.0","","14.0","65174.0","59949.0","78127.0","422274.0"
"32984.0","15.0","32977.0","6007.0","","Week 15","4653.0","6629.0","3385.0","10133.0","","15.0","69827.0","66578.0","81512.0","432407.0"
"32991.0","16.0","32984.0","4240.0","","Week 16","4719.0","6114.0","3497.0","12267.0","","16.0","74546.0","72692.0","85009.0","444674.0"
"32998.0","17.0","32991.0","4496.0","","Week 17","5347.0","5440.0","3734.0","9955.0","","17.0","79893.0","78132.0","88743.0","454629.0"
"33005.0","18.0","32998.0","4219.0","","Week 18","4824.0","5261.0","6620.0","11667.0","","18.0","84717.0","83393.0","95363.0","466296.0"
"33012.0","19.0","33005.0","3765.0","","Week 19","5367.0","4809.0","5197.0","11181.0","","19.0","90084.0","88202.0","100560.0","477477.0"
"33019.0","20.0","33012.0","4392.0","","Week 20","5192.0","3948.0","3814.0","10537.0","","20.0","95276.0","92150.0","104374.0","488014.0"
"33026.0","21.0","33019.0","3690.0","","Week 21","6855.0","4380.0","3428.0","7431.0","","21.0","102131.0","96530.0","107802.0","495445.0"
"33033.0","22.0","33026.0","4601.0","","Week 22","7152.0","4874.0","3573.0","9432.0","","22.0","109283.0","101404.0","111375.0","504877.0"
"33040.0","23.0","33033.0","4334.0","","Week 23","10168.0","4102.0","3629.0","6269.0","","23.0","119451.0","105506.0","115004.0","511146.0"
"33047.0","24.0","33040.0","5730.0","","Week 24","7044.0","4169.0","2902.0","5404.0","","24.0","126495.0","109675.0","117906.0","516550.0"
"33054.0","25.0","33047.0","6104.0","","Week 25","7397.0","3828.0","3611.0","4741.0","","25.0","133892.0","113503.0","121517.0","521291.0"
"33061.0","26.0","33054.0","6687.0","","Week 26","14189.0","3463.0","3646.0","5175.0","","26.0","148081.0","116966.0","125163.0","526466.0"
"33068.0","27.0","33061.0","7105.0","","Week 27","12890.0","4131.0","5002.0","5141.0","","27.0","160971.0","121097.0","130165.0","531607.0"
"33075.0","28.0","33068.0","5460.0","","Week 28","10608.0","4407.0","6630.0","5015.0","","28.0","171579.0","125504.0","136795.0","536622.0"
"33082.0","29.0","33075.0","6648.0","","Week 29","7823.0","4490.0","5326.0","4617.0","","29.0","179402.0","129994.0","142121.0","541239.0"
"33089.0","30.0","33082.0","5367.0","","Week 30","7724.0","4731.0","5134.0","4734.0","","30.0","187126.0","134725.0","147255.0","545973.0"
"33096.0","31.0","33089.0","5124.0","","Week 31","6633.0","4637.0","4311.0","4395.0","","31.0","193759.0","139362.0","151566.0","550368.0"
"33103.0","32.0","33096.0","4397.0","","Week 32","6460.0","4122.0","4071.0","6016.0","","32.0","200219.0","143484.0","155637.0","556384.0"
"33110.0","33.0","33103.0","3904.0","","Week 33","6558.0","4465.0","4180.0","4878.0","","33.0","206777.0","147949.0","159817.0","561262.0"
"33117.0","34.0","33110.0","3911.0","","Week 34","5946.0","4713.0","4308.0","5126.0","","34.0","212723.0","152662.0","164125.0","566388.0"
"33124.0","35.0","33117.0","4066.0","","Week 35","5312.0","4910.0","4268.0","5584.0","","35.0","218035.0","157572.0","168393.0","571972.0"
"33131.0","36.0","33124.0","4081.0","","Week 36","5332.0","4722.0","4498.0","6641.0","","36.0","223367.0","162294.0","172891.0","578613.0"
"33138.0","37.0","33131.0","3927.0","","Week 37","4426.0","5830.0","6106.0","5949.0","","37.0","227793.0","168124.0","178997.0","584562.0"
"33145.0","38.0","33138.0","4471.0","","Week 38","5928.0","","4382.0","7796.0","","38.0","233721.0","","183379.0","592358.0"
"33152.0","39.0","33145.0","4430.0","","Week 39","","","4154.0","8383.0","","39.0","","","187533.0","600741.0"
"33159.0","40.0","33152.0","4494.0","","Week 40","","","3651.0","7588.0","","40.0","","","191184.0","608329.0"
"33166.0","41.0","33159.0","4894.0","","Week 41","","","3407.0","8748.0","","41.0","","","194591.0","617077.0"
"33173.0","42.0","33166.0","4653.0","","Week 42","","","4184.0","9342.0","","42.0","","","198775.0","626419.0"
"33180.0","43.0","33173.0","4719.0","","Week 43","","","4498.0","","","43.0","","","203273.0",""
"33187.0","44.0","33180.0","5347.0","","Week 44","","","3516.0","","","44.0","","","206789.0",""
"33194.0","45.0","33187.0","4824.0","","Week 45","","","4643.0","","","45.0","","","211432.0",""
"33201.0","46.0","33194.0","5367.0","","Week 46","","","5072.0","","","46.0","","","216504.0",""
"33208.0","47.0","33201.0","5192.0","","Week 47","","","5227.0","","","47.0","","","221731.0",""
"33215.0","48.0","33208.0","6855.0","","Week 48","","","4521.0","","","48.0","","","226252.0",""
"33222.0","49.0","33215.0","7152.0","","Week 49","","","6042.0","","","49.0","","","232294.0",""
"33229.0","50.0","33222.0","10168.0","","Week 50","","","5737.0","","","50.0","","","238031.0",""
"33236.0","51.0","33229.0","7044.0","","Week 51","","","7492.0","","","51.0","","","245523.0",""
"33243.0","52.0","33236.0","7397.0","","Week 52","","","8778.0","","","52.0","","","254301.0",""
"33250.0","1.0","33243.0","14189.0","","Week 53","","","7607.0","","","53.0","","","261908.0",""
"33257.0","2.0","33250.0","12890.0","","Week 54","","","7294.0","","","54.0","","","269202.0",""
"33264.0","3.0","33257.0","10608.0","","Week 55","","","8782.0","","","55.0","","","277984.0",""
"33271.0","4.0","33264.0","7823.0","","Week 56","","","13023.0","","","56.0","","","291007.0",""
"33278.0","5.0","33271.0","7724.0","","Week 57","","","11301.0","","","57.0","","","302308.0",""
"33285.0","6.0","33278.0","6633.0","","Week 58","","","9586.0","","","58.0","","","311894.0",""
"33292.0","7.0","33285.0","6460.0","","Week 59","","","8586.0","","","59.0","","","320480.0",""
"33299.0","8.0","33292.0","6558.0","","Week 60","","","7319.0","","","60.0","","","327799.0",""
"33306.0","9.0","33299.0","5946.0","","Week 61","","","6690.0","","","61.0","","","334489.0",""
"33313.0","10.0","33306.0","5312.0","","Week 62","","","8878.0","","","62.0","","","343367.0",""
"33320.0","11.0","33313.0","5332.0","","Week 63","","","8467.0","","","63.0","","","351834.0",""
"33327.0","12.0","33320.0","4426.0","","Week 64","","","6213.0","","","64.0","","","358047.0",""
"33334.0","13.0","33327.0","5928.0","","Week 65","","","6735.0","","","65.0","","","364782.0",""
"33341.0","14.0","33334.0","6332.0","","Week 66","","","6452.0","","","66.0","","","371234.0",""
"33348.0","15.0","33341.0","6872.0","","Week 67","","","5876.0","","","67.0","","","377110.0",""
"33355.0","16.0","33348.0","5435.0","","Week 68","","","6235.0","","","68.0","","","383345.0",""
"33362.0","17.0","33355.0","4462.0","","Week 69","","","5425.0","","","69.0","","","388770.0",""
"33369.0","18.0","33362.0","4895.0","","Week 70","","","8511.0","","","70.0","","","397281.0",""
"33376.0","19.0","33369.0","5179.0","","Week 71","","","8630.0","","","71.0","","","405911.0",""
"33383.0","20.0","33376.0","4401.0","","Week 72","","","5782.0","","","72.0","","","411693.0",""
"33390.0","21.0","33383.0","4668.0","","Week 73","","","6115.0","","","73.0","","","417808.0",""
"33397.0","22.0","33390.0","5858.0","","Week 74","","","5777.0","","","74.0","","","423585.0",""
"33404.0","23.0","33397.0","4557.0","","Week 75","","","4457.0","","","75.0","","","428042.0",""
"33411.0","24.0","33404.0","6057.0","","Week 76","","","5273.0","","","76.0","","","433315.0",""
"33418.0","25.0","33411.0","8473.0","","Week 77","","","5442.0","","","77.0","","","438757.0",""
"33425.0","26.0","33418.0","6676.0","","Week 78","","","6095.0","","","78.0","","","444852.0",""
"33432.0","27.0","33425.0","7774.0","","Week 79","","","6383.0","","","79.0","","","451235.0",""
"33439.0","28.0","33432.0","7952.0","","Week 80","","","8338.0","","","80.0","","","459573.0",""
"33446.0","29.0","33439.0","7021.0","","Week 81","","","6976.0","","","81.0","","","466549.0",""
"33453.0","30.0","33446.0","11285.0","","","","","","","","","","","",""
"33460.0","31.0","33453.0","10276.0","","","","","","","","","","","",""
"33467.0","32.0","33460.0","5621.0","","","","","","","","","","","",""
"33474.0","33.0","33467.0","4934.0","","","","","","","","","","","",""
"33481.0","34.0","33474.0","4069.0","","","","","","","","","","","",""
"33488.0","35.0","33481.0","4557.0","","","","","","","","","","","",""
"33495.0","36.0","33488.0","4497.0","","","","","","","","","","","",""
"33502.0","37.0","33495.0","4288.0","","","","","","","","","","","",""
"33509.0","38.0","33502.0","4087.0","","","","","","","","","","","",""
"33516.0","39.0","33509.0","4877.0","","","","","","","","","","","",""
"33523.0","40.0","33516.0","5213.0","","","","","","","","","","","",""
"33530.0","41.0","33523.0","4044.0","","","","","","","","","","","",""
"33537.0","42.0","33530.0","5316.0","","","","","","","","","","","",""
"33544.0","43.0","33537.0","4659.0","","","","","","","","","","","",""
"33551.0","44.0","33544.0","5512.0","","","","","","","","","","","",""
"33558.0","45.0","33551.0","5125.0","","","","","","","","","","","",""
"33565.0","46.0","33558.0","9406.0","","","","","","","","","","","",""
"33572.0","47.0","33565.0","6415.0","","","","","","","","","","","",""
"33579.0","48.0","33572.0","9264.0","","","","","","","","","","","",""
"33586.0","49.0","33579.0","9368.0","","","","","","","","","","","",""
"33593.0","50.0","33586.0","11357.0","","","","","","","","","","","",""
"33600.0","51.0","33593.0","9096.0","","","","","","","","","","","",""
"33607.0","52.0","33600.0","10346.0","","","","","","","","","","","",""
"33614.0","1.0","33607.0","18375.0","","","","","","","","","","","",""
"33621.0","2.0","33614.0","13802.0","","","","","","","","","","","",""
"33628.0","3.0","33621.0","8212.0","","","","","","","","","","","",""
"33635.0","4.0","33628.0","7766.0","","","","","","","","","","","",""
"33642.0","5.0","33635.0","9291.0","","","","","","","","","","","",""
"33649.0","6.0","33642.0","8953.0","","","","","","","","","","","",""
"33656.0","7.0","33649.0","6034.0","","","","","","","","","","","",""
"33663.0","8.0","33656.0","6441.0","","","","","","","","","","","",""
"33670.0","9.0","33663.0","6132.0","","","","","","","","","","","",""
"33677.0","10.0","33670.0","5805.0","","","","","","","","","","","",""
"33684.0","11.0","33677.0","5198.0","","","","","","","","","","","",""
"33691.0","12.0","33684.0","5205.0","","","","","","","","","","","",""
"33698.0","13.0","33691.0","5288.0","","","","","","","","","","","",""
"33705.0","14.0","33698.0","5915.0","","","","","","","","","","","",""
"33712.0","15.0","33705.0","5228.0","","","","","","","","","","","",""
"33719.0","16.0","33712.0","6370.0","","","","","","","","","","","",""
"33726.0","17.0","33719.0","5320.0","","","","","","","","","","","",""
"33733.0","18.0","33726.0","5183.0","","","","","","","","","","","",""
"33740.0","19.0","33733.0","4527.0","","","","","","","","","","","",""
"33747.0","20.0","33740.0","4505.0","","","","","","","","","","","",""
"33754.0","21.0","33747.0","4025.0","","","","","","","","","","","",""
"33761.0","22.0","33754.0","5136.0","","","","","","","","","","","",""
"33768.0","23.0","33761.0","4574.0","","","","","","","","","","","",""
"33775.0","24.0","33768.0","6641.0","","","","","","","","","","","",""
"33782.0","25.0","33775.0","7417.0","","","","","","","","","","","",""
"33789.0","26.0","33782.0","5880.0","","","","","","","","","","","",""
"33796.0","27.0","33789.0","8068.0","","","","","","","","","","","",""
"33803.0","28.0","33796.0","6759.0","","","","","","","","","","","",""
"33810.0","29.0","33803.0","6624.0","","","","","","","","","","","",""
"33817.0","30.0","33810.0","6913.0","","","","","","","","","","","",""
"33824.0","31.0","33817.0","6127.0","","","","","","","","","","","",""
"33831.0","32.0","33824.0","5148.0","","","","","","","","","","","",""
"33838.0","33.0","33831.0","4687.0","","","","","","","","","","","",""
"33845.0","34.0","33838.0","4105.0","","","","","","","","","","","",""
"33852.0","35.0","33845.0","4776.0","","","","","","","","","","","",""
"33859.0","36.0","33852.0","3674.0","","","","","","","","","","","",""
"33866.0","37.0","33859.0","4515.0","","","","","","","","","","","",""
"33873.0","38.0","33866.0","4013.0","","","","","","","","","","","",""
"33880.0","39.0","33873.0","3820.0","","","","","","","","","","","",""
"33887.0","40.0","33880.0","4762.0","","","","","","","","","","","",""
"33894.0","41.0","33887.0","4152.0","","","","","","","","","","","",""
"33901.0","42.0","33894.0","4856.0","","","","","","","","","","","",""
"33908.0","43.0","33901.0","4288.0","","","","","","","","","","","",""
"33915.0","44.0","33908.0","5486.0","","","","","","","","","","","",""
"33922.0","45.0","33915.0","4055.0","","","","","","","","","","","",""
"33929.0","46.0","33922.0","5451.0","","","","","","","","","","","",""
"33936.0","47.0","33929.0","4652.0","","","","","","","","","","","",""
"33943.0","48.0","33936.0","4748.0","","","","","","","","","","","",""
"33950.0","49.0","33943.0","6132.0","","","","","","","","","","","",""
"33957.0","50.0","33950.0","6989.0","","","","","","","","","","","",""
"33964.0","51.0","33957.0","5547.0","","","","","","","","","","","",""
"33971.0","52.0","33964.0","6996.0","","","","","","","","","","","",""
"33978.0","1.0","33971.0","14969.0","","","","","","","","","","","",""
"33985.0","2.0","33978.0","11939.0","","","","","","","","","","","",""
"33992.0","3.0","33985.0","7959.0","","","","","","","","","","","",""
"33999.0","4.0","33992.0","6470.0","","","","","","","","","","","",""
"34006.0","5.0","33999.0","6524.0","","","","","","","","","","","",""
"34013.0","6.0","34006.0","4685.0","","","","","","","","","","","",""
"34020.0","7.0","34013.0","6316.0","","","","","","","","","","","",""
"34027.0","8.0","34020.0","6032.0","","","","","","","","","","","",""
"34034.0","9.0","34027.0","5456.0","","","","","","","","","","","",""
"34041.0","10.0","34034.0","4630.0","","","","","","","","","","","",""
"34048.0","11.0","34041.0","5432.0","","","","","","","","","","","",""
"34055.0","12.0","34048.0","5311.0","","","","","","","","","","","",""
"34062.0","13.0","34055.0","4783.0","","","","","","","","","","","",""
"34069.0","14.0","34062.0","5567.0","","","","","","","","","","","",""
"34076.0","15.0","34069.0","6393.0","","","","","","","","","","","",""
"34083.0","16.0","34076.0","5493.0","","","","","","","","","","","",""
"34090.0","17.0","34083.0","4701.0","","","","","","","","","","","",""
"34097.0","18.0","34090.0","4091.0","","","","","","","","","","","",""
"34104.0","19.0","34097.0","4410.0","","","","","","","","","","","",""
"34111.0","20.0","34104.0","4389.0","","","","","","","","","","","",""
"34118.0","21.0","34111.0","4530.0","","","","","","","","","","","",""
"34125.0","22.0","34118.0","3496.0","","","","","","","","","","","",""
"34132.0","23.0","34125.0","4501.0","","","","","","","","","","","",""
"34139.0","24.0","34132.0","4198.0","","","","","","","","","","","",""
"34146.0","25.0","34139.0","5830.0","","","","","","","","","","","",""
"34153.0","26.0","34146.0","6657.0","","","","","","","","","","","",""
"34160.0","27.0","34153.0","5384.0","","","","","","","","","","","",""
"34167.0","28.0","34160.0","5974.0","","","","","","","","","","","",""
"34174.0","29.0","34167.0","5324.0","","","","","","","","","","","",""
"34181.0","30.0","34174.0","5308.0","","","","","","","","","","","",""
"34188.0","31.0","34181.0","4968.0","","","","","","","","","","","",""
"34195.0","32.0","34188.0","4332.0","","","","","","","","","","","",""
"34202.0","33.0","34195.0","3939.0","","","","","","","","","","","",""
"34209.0","34.0","34202.0","3422.0","","","","","","","","","","","",""
"34216.0","35.0","34209.0","3806.0","","","","","","","","","","","",""
"34223.0","36.0","34216.0","3007.0","","","","","","","","","","","",""
"34230.0","37.0","34223.0","3753.0","","","","","","","","","","","",""
"34237.0","38.0","34230.0","3592.0","","","","","","","","","","","",""
"34244.0","39.0","34237.0","3424.0","","","","","","","","","","","",""
"34251.0","40.0","34244.0","4885.0","","","","","","","","","","","",""
"34258.0","41.0","34251.0","3737.0","","","","","","","","","","","",""
"34265.0","42.0","34258.0","4217.0","","","","","","","","","","","",""
"34272.0","43.0","34265.0","4141.0","","","","","","","","","","","",""
"34279.0","44.0","34272.0","6547.0","","","","","","","","","","","",""
"34286.0","45.0","34279.0","4188.0","","","","","","","","","","","",""
"34293.0","46.0","34286.0","4850.0","","","","","","","","","","","",""
"34300.0","47.0","34293.0","4570.0","","","","","","","","","","","",""
"34307.0","48.0","34300.0","5280.0","","","","","","","","","","","",""
"34314.0","49.0","34307.0","5959.0","","","","","","","","","","","",""
"34321.0","50.0","34314.0","5988.0","","","","","","","","","","","",""
"34328.0","51.0","34321.0","5264.0","","","","","","","","","","","",""
"34335.0","52.0","34328.0","6770.0","","","","","","","","","","","",""
"34342.0","1.0","34335.0","9309.0","","","","","","","","","","","",""
"34349.0","2.0","34342.0","8794.0","","","","","","","","","","","",""
"34356.0","3.0","34349.0","6721.0","","","","","","","","","","","",""
"34363.0","4.0","34356.0","13001.0","","","","","","","","","","","",""
"34370.0","5.0","34363.0","6294.0","","","","","","","","","","","",""
"34377.0","6.0","34370.0","4315.0","","","","","","","","","","","",""
"34384.0","7.0","34377.0","5450.0","","","","","","","","","","","",""
"34391.0","8.0","34384.0","4428.0","","","","","","","","","","","",""
"34398.0","9.0","34391.0","6930.0","","","","","","","","","","","",""
"34405.0","10.0","34398.0","4726.0","","","","","","","","","","","",""
"34412.0","11.0","34405.0","4690.0","","","","","","","","","","","",""
"34419.0","12.0","34412.0","4232.0","","","","","","","","","","","",""
"34426.0","13.0","34419.0","3595.0","","","","","","","","","","","",""
"34433.0","14.0","34426.0","5786.0","","","","","","","","","","","",""
"34440.0","15.0","34433.0","5026.0","","","","","","","","","","","",""
"34447.0","16.0","34440.0","5634.0","","","","","","","","","","","",""
"34454.0","17.0","34447.0","4410.0","","","","","","","","","","","",""
"34461.0","18.0","34454.0","4324.0","","","","","","","","","","","",""
"34468.0","19.0","34461.0","4300.0","","","","","","","","","","","",""
"34475.0","20.0","34468.0","4097.0","","","","","","","","","","","",""
"34482.0","21.0","34475.0","4064.0","","","","","","","","","","","",""
"34489.0","22.0","34482.0","3202.0","","","","","","","","","","","",""
"34496.0","23.0","34489.0","4182.0","","","","","","","","","","","",""
"34503.0","24.0","34496.0","4158.0","","","","","","","","","","","",""
"34510.0","25.0","34503.0","4334.0","","","","","","","","","","","",""
"34517.0","26.0","34510.0","6909.0","","","","","","","","","","","",""
"34524.0","27.0","34517.0","5633.0","","","","","","","","","","","",""
"34531.0","28.0","34524.0","6171.0","","","","","","","","","","","",""
"34538.0","29.0","34531.0","4714.0","","","","","","","","","","","",""
"34545.0","30.0","34538.0","5266.0","","","","","","","","","","","",""
"34552.0","31.0","34545.0","4643.0","","","","","","","","","","","",""
"34559.0","32.0","34552.0","4276.0","","","","","","","","","","","",""
"34566.0","33.0","34559.0","3513.0","","","","","","","","","","","",""
"34573.0","34.0","34566.0","3539.0","","","","","","","","","","","",""
"34580.0","35.0","34573.0","3387.0","","","","","","","","","","","",""
"34587.0","36.0","34580.0","3099.0","","","","","","","","","","","",""
"34594.0","37.0","34587.0","3463.0","","","","","","","","","","","",""
"34601.0","38.0","34594.0","2845.0","","","","","","","","","","","",""
"34608.0","39.0","34601.0","3501.0","","","","","","","","","","","",""
"34615.0","40.0","34608.0","4046.0","","","","","","","","","","","",""
"34622.0","41.0","34615.0","3365.0","","","","","","","","","","","",""
"34629.0","42.0","34622.0","3504.0","","","","","","","","","","","",""
"34636.0","43.0","34629.0","3546.0","","","","","","","","","","","",""
"34643.0","44.0","34636.0","4151.0","","","","","","","","","","","",""
"34650.0","45.0","34643.0","2990.0","","","","","","","","","","","",""
"34657.0","46.0","34650.0","4224.0","","","","","","","","","","","",""
"34664.0","47.0","34657.0","3858.0","","","","","","","","","","","",""
"34671.0","48.0","34664.0","4230.0","","","","","","","","","","","",""
"34678.0","49.0","34671.0","4917.0","","","","","","","","","","","",""
"34685.0","50.0","34678.0","5779.0","","","","","","","","","","","",""
"34692.0","51.0","34685.0","8342.0","","","","","","","","","","","",""
"34699.0","52.0","34692.0","9407.0","","","","","","","","","","","",""
"34706.0","53.0","34699.0","8733.0","","","","","","","","","","","",""
"34713.0","1.0","34706.0","9527.0","","","","","","","","","","","",""
"34720.0","2.0","34713.0","8114.0","","","","","","","","","","","",""
"34727.0","3.0","34720.0","5724.0","","","","","","","","","","","",""
"34734.0","4.0","34727.0","5185.0","","","","","","","","","","","",""
"34741.0","5.0","34734.0","5492.0","","","","","","","","","","","",""
"34748.0","6.0","34741.0","4695.0","","","","","","","","","","","",""
"34755.0","7.0","34748.0","5484.0","","","","","","","","","","","",""
"34762.0","8.0","34755.0","4939.0","","","","","","","","","","","",""
"34769.0","9.0","34762.0","4865.0","","","","","","","","","","","",""
"34776.0","10.0","34769.0","4126.0","","","","","","","","","","","",""
"34783.0","11.0","34776.0","4198.0","","","","","","","","","","","",""
"34790.0","12.0","34783.0","3728.0","","","","","","","","","","","",""
"34797.0","13.0","34790.0","4197.0","","","","","","","","","","","",""
"34804.0","14.0","34797.0","3682.0","","","","","","","","","","","",""
"34811.0","15.0","34804.0","5955.0","","","","","","","","","","","",""
"34818.0","16.0","34811.0","4339.0","","","","","","","","","","","",""
"34825.0","17.0","34818.0","4407.0","","","","","","","","","","","",""
"34832.0","18.0","34825.0","3835.0","","","","","","","","","","","",""
"34839.0","19.0","34832.0","3652.0","","","","","","","","","","","",""
"34846.0","20.0","34839.0","4059.0","","","","","","","","","","","",""
"34853.0","21.0","34846.0","3436.0","","","","","","","","","","","",""
"34860.0","22.0","34853.0","4267.0","","","","","","","","","","","",""
"34867.0","23.0","34860.0","5023.0","","","","","","","","","","","",""
"34874.0","24.0","34867.0","6058.0","","","","","","","","","","","",""
"34881.0","25.0","34874.0","5849.0","","","","","","","","","","","",""
"34888.0","26.0","34881.0","5583.0","","","","","","","","","","","",""
"34895.0","27.0","34888.0","6523.0","","","","","","","","","","","",""
"34902.0","28.0","34895.0","5864.0","","","","","","","","","","","",""
"34909.0","29.0","34902.0","4484.0","","","","","","","","","","","",""
"34916.0","30.0","34909.0","4646.0","","","","","","","","","","","",""
"34923.0","31.0","34916.0","4209.0","","","","","","","","","","","",""
"34930.0","32.0","34923.0","3442.0","","","","","","","","","","","",""
"34937.0","33.0","34930.0","3602.0","","","","","","","","","","","",""
"34944.0","34.0","34937.0","3516.0","","","","","","","","","","","",""
"34951.0","35.0","34944.0","2920.0","","","","","","","","","","","",""
"34958.0","36.0","34951.0","3865.0","","","","","","","","","","","",""
"34965.0","37.0","34958.0","3116.0","","","","","","","","","","","",""
"34972.0","38.0","34965.0","2932.0","","","","","","","","","","","",""
"34979.0","39.0","34972.0","4292.0","","","","","","","","","","","",""
"34986.0","40.0","34979.0","3239.0","","","","","","","","","","","",""
"34993.0","41.0","34986.0","3635.0","","","","","","","","","","","",""
"35000.0","42.0","34993.0","3701.0","","","","","","","","","","","",""
"35007.0","43.0","35000.0","4009.0","","","","","","","","","","","",""
"35014.0","44.0","35007.0","3353.0","","","","","","","","","","","",""
"35021.0","45.0","35014.0","5268.0","","","","","","","","","","","",""
"35028.0","46.0","35021.0","4003.0","","","","","","","","","","","",""
"35035.0","47.0","35028.0","4903.0","","","","","","","","","","","",""
"35042.0","48.0","35035.0","4858.0","","","","","","","","","","","",""
"35049.0","49.0","35042.0","6423.0","","","","","","","","","","","",""
"35056.0","50.0","35049.0","6531.0","","","","","","","","","","","",""
"35063.0","51.0","35056.0","6688.0","","","","","","","","","","","",""
"35070.0","52.0","35063.0","8848.0","","","","","","","","","","","",""
"35077.0","1.0","35070.0","9428.0","","","","","","","","","","","",""
"35084.0","2.0","35077.0","8292.0","","","","","","","","","","","",""
"35091.0","3.0","35084.0","7454.0","","","","","","","","","","","",""
"35098.0","4.0","35091.0","4732.0","","","","","","","","","","","",""
"35105.0","5.0","35098.0","5289.0","","","","","","","","","","","",""
"35112.0","6.0","35105.0","3828.0","","","","","","","","","","","",""
"35119.0","7.0","35112.0","4784.0","","","","","","","","","","","",""
"35126.0","8.0","35119.0","5461.0","","","","","","","","","","","",""
"35133.0","9.0","35126.0","3834.0","","","","","","","","","","","",""
"35140.0","10.0","35133.0","4143.0","","","","","","","","","","","",""
"35147.0","11.0","35140.0","3471.0","","","","","","","","","","","",""
"35154.0","12.0","35147.0","3063.0","","","","","","","","","","","",""
"35161.0","13.0","35154.0","2904.0","","","","","","","","","","","",""
"35168.0","14.0","35161.0","4951.0","","","","","","","","","","","",""
"35175.0","15.0","35168.0","4529.0","","","","","","","","","","","",""
"35182.0","16.0","35175.0","4041.0","","","","","","","","","","","",""
"35189.0","17.0","35182.0","3787.0","","","","","","","","","","","",""
"35196.0","18.0","35189.0","3419.0","","","","","","","","","","","",""
"35203.0","19.0","35196.0","3356.0","","","","","","","","","","","",""
"35210.0","20.0","35203.0","3405.0","","","","","","","","","","","",""
"35217.0","21.0","35210.0","2882.0","","","","","","","","","","","",""
"35224.0","22.0","35217.0","3685.0","","","","","","","","","","","",""
"35231.0","23.0","35224.0","3308.0","","","","","","","","","","","",""
"35238.0","24.0","35231.0","3844.0","","","","","","","","","","","",""
"35245.0","25.0","35238.0","5514.0","","","","","","","","","","","",""
"35252.0","26.0","35245.0","4392.0","","","","","","","","","","","",""
"35259.0","27.0","35252.0","6023.0","","","","","","","","","","","",""
"35266.0","28.0","35259.0","5293.0","","","","","","","","","","","",""
"35273.0","29.0","35266.0","4151.0","","","","","","","","","","","",""
"35280.0","30.0","35273.0","4187.0","","","","","","","","","","","",""
"35287.0","31.0","35280.0","4163.0","","","","","","","","","","","",""
"35294.0","32.0","35287.0","3226.0","","","","","","","","","","","",""
"35301.0","33.0","35294.0","3302.0","","","","","","","","","","","",""
"35308.0","34.0","35301.0","2749.0","","","","","","","","","","","",""
"35315.0","35.0","35308.0","2682.0","","","","","","","","","","","",""
"35322.0","36.0","35315.0","3029.0","","","","","","","","","","","",""
"35329.0","37.0","35322.0","2964.0","","","","","","","","","","","",""
"35336.0","38.0","35329.0","2389.0","","","","","","","","","","","",""
"35343.0","39.0","35336.0","2988.0","","","","","","","","","","","",""
"35350.0","40.0","35343.0","3854.0","","","","","","","","","","","",""
"35357.0","41.0","35350.0","2925.0","","","","","","","","","","","",""
"35364.0","42.0","35357.0","3531.0","","","","","","","","","","","",""
"35371.0","43.0","35364.0","3012.0","","","","","","","","","","","",""
