"Report date","Week #","Week ","KY","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"35420.0","50.0","35413.0","9965.0","","","","","","","","","","","",""
"35427.0","51.0","35420.0","18317.0","","","","","","","","","","","",""
"35434.0","52.0","35427.0","9571.0","","","","","","","","","","","",""
"35441.0","1.0","35434.0","9918.0","","","","","","","","","","","",""
"35448.0","2.0","35441.0","8317.0","","","","","","","","","","","",""
"35455.0","3.0","35448.0","5563.0","","","","","","","","","","","",""
"35462.0","4.0","35455.0","5032.0","","","","","","","","","","","",""
"35469.0","5.0","35462.0","4480.0","","","","","","","","","","","",""
"35476.0","6.0","35469.0","4384.0","","","","","","","","","","","",""
"35483.0","7.0","35476.0","4275.0","","","","","","","","","","","",""
"35490.0","8.0","35483.0","3562.0","","","","","","","","","","","",""
"35497.0","9.0","35490.0","5161.0","","","","","","","","","","","",""
"35504.0","10.0","35497.0","5348.0","","","","","","","","","","","",""
"35511.0","11.0","35504.0","5612.0","","","","","","","","","","","",""
"35518.0","12.0","35511.0","3832.0","","","","","","","","","","","",""
"35525.0","13.0","35518.0","4725.0","","","","","","","","","","","",""
"35532.0","14.0","35525.0","4311.0","","","","","","","","","","","",""
"35539.0","15.0","35532.0","3595.0","","","","","","","","","","","",""
"35546.0","16.0","35539.0","3460.0","","","","","","","","","","","",""
"35553.0","17.0","35546.0","4948.0","","","","","","","","","","","",""
"35560.0","18.0","35553.0","3190.0","","","","","","","","","","","",""
"35567.0","19.0","35560.0","4802.0","","","","","","","","","","","",""
"35574.0","20.0","35567.0","2953.0","","","","","","","","","","","",""
"35581.0","21.0","35574.0","3870.0","","","","","","","","","","","",""
"35588.0","22.0","35581.0","3749.0","","","","","","","","","","","",""
"35595.0","23.0","35588.0","3425.0","","","","","","","","","","","",""
"35602.0","24.0","35595.0","3414.0","","","","","","","","","","","",""
"35609.0","25.0","35602.0","3810.0","","","","","","","","","","","",""
"35616.0","26.0","35609.0","9087.0","","","","","","","","","","","",""
"35623.0","27.0","35616.0","8526.0","","","","","","","","","","","",""
"35630.0","28.0","35623.0","5316.0","","","","","","","","","","","",""
"35637.0","29.0","35630.0","3174.0","","","","","","","","","","","",""
"35644.0","30.0","35637.0","5467.0","","","","","","","","","","","",""
"35651.0","31.0","35644.0","6612.0","","","","","","","","","","","",""
"35658.0","32.0","35651.0","4273.0","","","","","","","","","","","",""
"35665.0","33.0","35658.0","3347.0","","","","","","","","","","","",""
"35672.0","34.0","35665.0","3265.0","","","","","","","","","","","",""
"35679.0","35.0","35672.0","2791.0","","","","","","","","","","","",""
"35686.0","36.0","35679.0","3723.0","","","","","","","","","","","",""
"35693.0","37.0","35686.0","2519.0","","","","","","","","","","","",""
"35700.0","38.0","35693.0","4159.0","","","","","","","","","","","",""
"35707.0","39.0","35700.0","5218.0","","","","","","","","","","","",""
"35714.0","40.0","35707.0","4451.0","","","","","","","","","","","",""
"35721.0","41.0","35714.0","3035.0","","","","","","","","","","","",""
"35728.0","42.0","35721.0","3999.0","","","","","","","","","","","",""
"35735.0","43.0","35728.0","4516.0","","","","","","","","","","","",""
"35742.0","44.0","35735.0","4494.0","","","","","","","","","","","",""
"35749.0","45.0","35742.0","3694.0","","","","","","","","","","","",""
"35756.0","46.0","35749.0","3899.0","","","","","","","","","","","",""
"35763.0","47.0","35756.0","3159.0","","","","","","","","","","","",""
"35770.0","48.0","35763.0","5341.0","","","","","","","","","","","",""
"35777.0","49.0","35770.0","4532.0","","","","","","","","","","","",""
"35784.0","50.0","35777.0","7684.0","","","","","","","","","","","",""
"35791.0","51.0","35784.0","14703.0","","","","","","","","","","","",""
"35798.0","52.0","35791.0","10884.0","","","","","","","","","","","",""
"35805.0","1.0","35798.0","13915.0","","","","","","","","","","","",""
"35812.0","2.0","35805.0","7681.0","","","","","","","","","","","",""
"35819.0","3.0","35812.0","4035.0","","","","","","","","","","","",""
"35826.0","4.0","35819.0","4055.0","","","","","","","","","","","",""
"35833.0","5.0","35826.0","3425.0","","","","","","","","","","","",""
"35840.0","6.0","35833.0","8303.0","","","","","","","","","","","",""
"35847.0","7.0","35840.0","6103.0","","","","","","","","","","","",""
"35854.0","8.0","35847.0","4307.0","","","","","","","","","","","",""
"35861.0","9.0","35854.0","3527.0","","","","","","","","","","","",""
"35868.0","10.0","35861.0","3677.0","","","","","","","","","","","",""
"35875.0","11.0","35868.0","4284.0","","","","","","","","","","","",""
"35882.0","12.0","35875.0","3087.0","","","","","","","","","","","",""
"35889.0","13.0","35882.0","3210.0","","","","","","","","","","","",""
"35896.0","14.0","35889.0","3543.0","","","","","","","","","","","",""
"35903.0","15.0","35896.0","5202.0","","","","","","","","","","","",""
"35910.0","16.0","35903.0","3640.0","","","","","","","","","","","",""
"35917.0","17.0","35910.0","4295.0","","","","","","","","","","","",""
"35924.0","18.0","35917.0","3418.0","","","","","","","","","","","",""
"35931.0","19.0","35924.0","3454.0","","","","","","","","","","","",""
"35938.0","20.0","35931.0","3918.0","","","","","","","","","","","",""
"35945.0","21.0","35938.0","3170.0","","","","","","","","","","","",""
"35952.0","22.0","35945.0","3453.0","","","","","","","","","","","",""
"35959.0","23.0","35952.0","3431.0","","","","","","","","","","","",""
"35966.0","24.0","35959.0","3589.0","","","","","","","","","","","",""
"35973.0","25.0","35966.0","4258.0","","","","","","","","","","","",""
"35980.0","26.0","35973.0","10517.0","","","","","","","","","","","",""
"35987.0","27.0","35980.0","9809.0","","","","","","","","","","","",""
"35994.0","28.0","35987.0","4959.0","","","","","","","","","","","",""
"36001.0","29.0","35994.0","3783.0","","","","","","","","","","","",""
"36008.0","30.0","36001.0","4492.0","","","","","","","","","","","",""
"36015.0","31.0","36008.0","3383.0","","","","","","","","","","","",""
"36022.0","32.0","36015.0","2893.0","","","","","","","","","","","",""
"36029.0","33.0","36022.0","2764.0","","","","","","","","","","","",""
"36036.0","34.0","36029.0","2477.0","","","","","","","","","","","",""
"36043.0","35.0","36036.0","2920.0","","","","","","","","","","","",""
"36050.0","36.0","36043.0","2336.0","","","","","","","","","","","",""
"36057.0","37.0","36050.0","2391.0","","","","","","","","","","","",""
"36064.0","38.0","36057.0","2430.0","","","","","","","","","","","",""
"36071.0","39.0","36064.0","2865.0","","","","","","","","","","","",""
"36078.0","40.0","36071.0","3505.0","","","","","","","","","","","",""
"36085.0","41.0","36078.0","2862.0","","","","","","","","","","","",""
"36092.0","42.0","36085.0","2884.0","","","","","","","","","","","",""
"36099.0","43.0","36092.0","2849.0","","","","","","","","","","","",""
"36106.0","44.0","36099.0","4295.0","","","","","","","","","","","",""
"36113.0","45.0","36106.0","3228.0","","","","","","","","","","","",""
"36120.0","46.0","36113.0","4383.0","","","","","","","","","","","",""
"36127.0","47.0","36120.0","4197.0","","","","","","","","","","","",""
"36134.0","48.0","36127.0","4431.0","","","","","","","","","","","",""
"36141.0","49.0","36134.0","4113.0","","","","","","","","","","","",""
"36148.0","50.0","36141.0","5143.0","","","","","","","","","","","",""
"36155.0","51.0","36148.0","13003.0","","","","","","","","","","","",""
"36162.0","52.0","36155.0","13674.0","","","","","","","","","","","",""
"36169.0","1.0","36162.0","12972.0","","","","","","","","","","","",""
"36176.0","2.0","36169.0","6631.0","","","","","","","","","","","",""
"36183.0","3.0","36176.0","4036.0","","","","","","","","","","","",""
"36190.0","4.0","36183.0","3835.0","","","","","","","","","","","",""
"36197.0","5.0","36190.0","4159.0","","","","","","","","","","","",""
"36204.0","6.0","36197.0","3656.0","","","","","","","","","","","",""
"36211.0","7.0","36204.0","3002.0","","","","","","","","","","","",""
"36218.0","8.0","36211.0","4168.0","","","","","","","","","","","",""
"36225.0","9.0","36218.0","3285.0","","","","","","","","","","","",""
"36232.0","10.0","36225.0","3764.0","","","","","","","","","","","",""
"36239.0","11.0","36232.0","3442.0","","","","","","","","","","","",""
"36246.0","12.0","36239.0","4048.0","","","","","","","","","","","",""
"36253.0","13.0","36246.0","2950.0","","","","","","","","","","","",""
"36260.0","14.0","36253.0","4751.0","","","","","","","","","","","",""
"36267.0","15.0","36260.0","3226.0","","","","","","","","","","","",""
"36274.0","16.0","36267.0","3729.0","","","","","","","","","","","",""
"36281.0","17.0","36274.0","3330.0","","","","","","","","","","","",""
"36288.0","18.0","36281.0","2628.0","","","","","","","","","","","",""
"36295.0","19.0","36288.0","2031.0","","","","","","","","","","","",""
"36302.0","20.0","36295.0","1870.0","","","","","","","","","","","",""
"36309.0","21.0","36302.0","2025.0","","","","","","","","","","","",""
"36316.0","22.0","36309.0","2860.0","","","","","","","","","","","",""
"36323.0","23.0","36316.0","2248.0","","","","","","","","","","","",""
"36330.0","24.0","36323.0","1994.0","","","","","","","","","","","",""
"36337.0","25.0","36330.0","3539.0","","","","","","","","","","","",""
"36344.0","26.0","36337.0","3336.0","","","","","","","","","","","",""
"36351.0","27.0","36344.0","9269.0","","","","","","","","","","","",""
"36358.0","28.0","36351.0","6259.0","","","","","","","","","","","",""
"36365.0","29.0","36358.0","4608.0","","","","","","","","","","","",""
"36372.0","30.0","36365.0","3676.0","","","","","","","","","","","",""
"36379.0","31.0","36372.0","3657.0","","","","","","","","","","","",""
"36386.0","32.0","36379.0","2500.0","","","","","","","","","","","",""
"36393.0","33.0","36386.0","2313.0","","","","","","","","","","","",""
"36400.0","34.0","36393.0","2987.0","","","","","","","","","","","",""
"36407.0","35.0","36400.0","4561.0","","","","","","","","","","","",""
"36414.0","36.0","36407.0","2300.0","","","","","","","","","","","",""
"36421.0","37.0","36414.0","2501.0","","","","","","","","","","","",""
"36428.0","38.0","36421.0","2765.0","","","","","","","","","","","",""
"36435.0","39.0","36428.0","2786.0","","","","","","","","","","","",""
"36442.0","40.0","36435.0","3248.0","","","","","","","","","","","",""
"36449.0","41.0","36442.0","3850.0","","","","","","","","","","","",""
"36456.0","42.0","36449.0","2599.0","","","","","","","","","","","",""
"36463.0","43.0","36456.0","3228.0","","","","","","","","","","","",""
"36470.0","44.0","36463.0","3658.0","","","","","","","","","","","",""
"36477.0","45.0","36470.0","2697.0","","","","","","","","","","","",""
"36484.0","46.0","36477.0","4096.0","","","","","","","","","","","",""
"36491.0","47.0","36484.0","2719.0","","","","","","","","","","","",""
"36498.0","48.0","36491.0","4163.0","","","","","","","","","","","",""
"36505.0","49.0","36498.0","3357.0","","","","","","","","","","","",""
"36512.0","50.0","36505.0","4485.0","","","","","","","","","","","",""
"36519.0","51.0","36512.0","8399.0","","","","","","","","","","","",""
"36526.0","52.0","36519.0","15803.0","","","","","","","","","","","",""
"36533.0","1.0","36526.0","9427.0","","","","","","","","","","","",""
"36540.0","2.0","36533.0","5444.0","","","","","","","","","","","",""
"36547.0","3.0","36540.0","4512.0","","","","","","","","","","","",""
"36554.0","4.0","36547.0","5761.0","","","","","","","","","","","",""
"36561.0","5.0","36554.0","4922.0","","","","","","","","","","","",""
"36568.0","6.0","36561.0","3558.0","","","","","","","","","","","",""
"36575.0","7.0","36568.0","2315.0","","","","","","","","","","","",""
"36582.0","8.0","36575.0","3139.0","","","","","","","","","","","",""
"36589.0","9.0","36582.0","3155.0","","","","","","","","","","","",""
"36596.0","10.0","36589.0","2587.0","","","","","","","","","","","",""
"36603.0","11.0","36596.0","2810.0","","","","","","","","","","","",""
"36610.0","12.0","36603.0","2779.0","","","","","","","","","","","",""
"36617.0","13.0","36610.0","2589.0","","","","","","","","","","","",""
"36624.0","14.0","36617.0","4102.0","","","","","","","","","","","",""
"36631.0","15.0","36624.0","3092.0","","","","","","","","","","","",""
"36638.0","16.0","36631.0","2967.0","","","","","","","","","","","",""
"36645.0","17.0","36638.0","3094.0","","","","","","","","","","","",""
"36652.0","18.0","36645.0","4635.0","","","","","","","","","","","",""
"36659.0","19.0","36652.0","2597.0","","","","","","","","","","","",""
"36666.0","20.0","36659.0","3198.0","","","","","","","","","","","",""
"36673.0","21.0","36666.0","3327.0","","","","","","","","","","","",""
"36680.0","22.0","36673.0","4579.0","","","","","","","","","","","",""
"36687.0","23.0","36680.0","3223.0","","","","","","","","","","","",""
"36694.0","24.0","36687.0","2685.0","","","","","","","","","","","",""
"36701.0","25.0","36694.0","3019.0","","","","","","","","","","","",""
"36708.0","26.0","36701.0","3481.0","","","","","","","","","","","",""
"36715.0","27.0","36708.0","9785.0","","","","","","","","","","","",""
"36722.0","28.0","36715.0","7245.0","","","","","","","","","","","",""
"36729.0","29.0","36722.0","5834.0","","","","","","","","","","","",""
"36736.0","30.0","36729.0","3638.0","","","","","","","","","","","",""
"36743.0","31.0","36736.0","3671.0","","","","","","","","","","","",""
"36750.0","32.0","36743.0","3255.0","","","","","","","","","","","",""
"36757.0","33.0","36750.0","2920.0","","","","","","","","","","","",""
"36764.0","34.0","36757.0","3287.0","","","","","","","","","","","",""
"36771.0","35.0","36764.0","3030.0","","","","","","","","","","","",""
"36778.0","36.0","36771.0","3228.0","","","","","","","","","","","",""
"36785.0","37.0","36778.0","3204.0","","","","","","","","","","","",""
"36792.0","38.0","36785.0","2868.0","","","","","","","","","","","",""
"36799.0","39.0","36792.0","4321.0","","","","","","","","","","","",""
"36806.0","40.0","36799.0","5027.0","","","","","","","","","","","",""
"36813.0","41.0","36806.0","4375.0","","","","","","","","","","","",""
"36820.0","42.0","36813.0","3524.0","","","","","","","","","","","",""
"36827.0","43.0","36820.0","3714.0","","","","","","","","","","","",""
"36834.0","44.0","36827.0","4156.0","","","","","","","","","","","",""
"36841.0","45.0","36834.0","6211.0","","","","","","","","","","","",""
"36848.0","46.0","36841.0","5473.0","","","","","","","","","","","",""
"36855.0","47.0","36848.0","6283.0","","","","","","","","","","","",""
"36862.0","48.0","36855.0","4639.0","","","","","","","","","","","",""
"36869.0","49.0","36862.0","5744.0","","","","","","","","","","","",""
"36876.0","50.0","36869.0","5757.0","","","","","","","","","","","",""
"36883.0","51.0","36876.0","13783.0","","","","","","","","","","","",""
"36890.0","52.0","36883.0","19866.0","","","","","","","","","","","",""
"36897.0","53.0","36890.0","10637.0","","","","","","","","","","","",""
"36904.0","1.0","36897.0","8281.0","","","","","","","","","","","",""
"36911.0","2.0","36904.0","5520.0","","","","","","","","","","","",""
"36918.0","3.0","36911.0","6680.0","","","","","","","","","","","",""
"36925.0","4.0","36918.0","5606.0","","","","","","","","","","","",""
"36932.0","5.0","36925.0","5684.0","","","","","","","","","","","",""
"36939.0","6.0","36932.0","5842.0","","","","","","","","","","","",""
"36946.0","7.0","36939.0","5062.0","","","","","","","","","","","",""
"36953.0","8.0","36946.0","5751.0","","","","","","","","","","","",""
"36960.0","9.0","36953.0","5342.0","","","","","","","","","","","",""
"36967.0","10.0","36960.0","5781.0","","","","","","","","","","","",""
"36974.0","11.0","36967.0","5377.0","","","","","","","","","","","",""
"36981.0","12.0","36974.0","4220.0","","","","","","","","","","","",""
"36988.0","13.0","36981.0","4708.0","","","","","","","","","","","",""
"36995.0","14.0","36988.0","5017.0","","","","","","","","","","","",""
"37002.0","15.0","36995.0","5171.0","","","","","","","","","","","",""
"37009.0","16.0","37002.0","4035.0","","","","","","","","","","","",""
"37016.0","17.0","37009.0","4271.0","","","","","","","","","","","",""
"37023.0","18.0","37016.0","5210.0","","","","","","","","","","","",""
"37030.0","19.0","37023.0","5107.0","","","","","","","","","","","",""
"37037.0","20.0","37030.0","4868.0","","","","","","","","","","","",""
"37044.0","21.0","37037.0","7796.0","","","","","","","","","","","",""
"37051.0","22.0","37044.0","7688.0","","","","","","","","","","","",""
"37058.0","23.0","37051.0","5795.0","","","","","","","","","","","",""
"37065.0","24.0","37058.0","3786.0","","","","","","","","","","","",""
"37072.0","25.0","37065.0","6875.0","","","","","","","","","","","",""
"37079.0","26.0","37072.0","15246.0","","","","","","","","","","","",""
"37086.0","27.0","37079.0","8862.0","","","","","","","","","","","",""
"37093.0","28.0","37086.0","8621.0","","","","","","","","","","","",""
"37100.0","29.0","37093.0","5542.0","","","","","","","","","","","",""
"37107.0","30.0","37100.0","6664.0","","","","","","","","","","","",""
"37114.0","31.0","37107.0","5291.0","","","","","","","","","","","",""
"37121.0","32.0","37114.0","3985.0","","","","","","","","","","","",""
"37128.0","33.0","37121.0","3959.0","","","","","","","","","","","",""
"37135.0","34.0","37128.0","4906.0","","","","","","","","","","","",""
"37142.0","35.0","37135.0","5868.0","","","","","","","","","","","",""
"37149.0","36.0","37142.0","3992.0","","","","","","","","","","","",""
"37156.0","37.0","37149.0","4773.0","","","","","","","","","","","",""
"37163.0","38.0","37156.0","5689.0","","","","","","","","","","","",""
"37170.0","39.0","37163.0","5939.0","","","","","","","","","","","",""
"37177.0","40.0","37170.0","7755.0","","","","","","","","","","","",""
"37184.0","41.0","37177.0","5036.0","","","","","","","","","","","",""
"37191.0","42.0","37184.0","5154.0","","","","","","","","","","","",""
"37198.0","43.0","37191.0","6070.0","","","","","","","","","","","",""
"37205.0","44.0","37198.0","6574.0","","","","","","","","","","","",""
"37212.0","45.0","37205.0","5293.0","","","","","","","","","","","",""
"37219.0","46.0","37212.0","10235.0","","","","","","","","","","","",""
"37226.0","47.0","37219.0","8899.0","","","","","","","","","","","",""
"37233.0","48.0","37226.0","6764.0","","","","","","","","","","","",""
"37240.0","49.0","37233.0","5877.0","","","","","","","","","","","",""
"37247.0","50.0","37240.0","12075.0","","","","","","","","","","","",""
"37254.0","51.0","37247.0","25654.0","","","","","","","","","","","",""
"37261.0","52.0","37254.0","11871.0","","","","","","","","","","","",""
"37268.0","1.0","37261.0","10630.0","","","","","","","","","","","",""
"37275.0","2.0","37268.0","6415.0","","","","","","","","","","","",""
"37282.0","3.0","37275.0","5976.0","","","","","","","","","","","",""
"37289.0","4.0","37282.0","6119.0","","","","","","","","","","","",""
"37296.0","5.0","37289.0","5976.0","","","","","","","","","","","",""
"37303.0","6.0","37296.0","5190.0","","","","","","","","","","","",""
"37310.0","7.0","37303.0","4821.0","","","","","","","","","","","",""
"37317.0","8.0","37310.0","4863.0","","","","","","","","","","","",""
"37324.0","9.0","37317.0","5629.0","","","","","","","","","","","",""
"37331.0","10.0","37324.0","4439.0","","","","","","","","","","","",""
"37338.0","11.0","37331.0","6466.0","","","","","","","","","","","",""
"37345.0","12.0","37338.0","5344.0","","","","","","","","","","","",""
"37352.0","13.0","37345.0","5882.0","","","","","","","","","","","",""
"37359.0","14.0","37352.0","5378.0","","","","","","","","","","","",""
"37366.0","15.0","37359.0","4362.0","","","","","","","","","","","",""
"37373.0","16.0","37366.0","4619.0","","","","","","","","","","","",""
"37380.0","17.0","37373.0","4351.0","","","","","","","","","","","",""
"37387.0","18.0","37380.0","5326.0","","","","","","","","","","","",""
"37394.0","19.0","37387.0","5553.0","","","","","","","","","","","",""
"37401.0","20.0","37394.0","5058.0","","","","","","","","","","","",""
"37408.0","21.0","37401.0","3897.0","","","","","","","","","","","",""
"37415.0","22.0","37408.0","4866.0","","","","","","","","","","","",""
"37422.0","23.0","37415.0","3770.0","","","","","","","","","","","",""
"37429.0","24.0","37422.0","4251.0","","","","","","","","","","","",""
"37436.0","25.0","37429.0","6601.0","","","","","","","","","","","",""
"37443.0","26.0","37436.0","12057.0","","","","","","","","","","","",""
"37450.0","27.0","37443.0","7970.0","","","","","","","","","","","",""
"37457.0","28.0","37450.0","6028.0","","","","","","","","","","","",""
"37464.0","29.0","37457.0","4894.0","","","","","","","","","","","",""
"37471.0","30.0","37464.0","4155.0","","","","","","","","","","","",""
"37478.0","31.0","37471.0","4913.0","","","","","","","","","","","",""
"37485.0","32.0","37478.0","3749.0","","","","","","","","","","","",""
"37492.0","33.0","37485.0","3969.0","","","","","","","","","","","",""
"37499.0","34.0","37492.0","4252.0","","","","","","","","","","","",""
"37506.0","35.0","37499.0","4036.0","","","","","","","","","","","",""
"37513.0","36.0","37506.0","3884.0","","","","","","","","","","","",""
"37520.0","37.0","37513.0","4050.0","","","","","","","","","","","",""
"37527.0","38.0","37520.0","4289.0","","","","","","","","","","","",""
"37534.0","39.0","37527.0","4601.0","","","","","","","","","","","",""
"37541.0","40.0","37534.0","4736.0","","","","","","","","","","","",""
"37548.0","41.0","37541.0","4698.0","","","","","","","","","","","",""
"37555.0","42.0","37548.0","3912.0","","","","","","","","","","","",""
"37562.0","43.0","37555.0","4887.0","","","","","","","","","","","",""
"37569.0","44.0","37562.0","5297.0","","","","","","","","","","","",""
"37576.0","45.0","37569.0","3749.0","","","","","","","","","","","",""
"37583.0","46.0","37576.0","8193.0","","","","","","","","","","","",""
"37590.0","47.0","37583.0","6180.0","","","","","","","","","","","",""
"37597.0","48.0","37590.0","5244.0","","","","","","","","","","","",""
"37604.0","49.0","37597.0","6357.0","","","","","","","","","","","",""
"37611.0","50.0","37604.0","11731.0","","","","","","","","","","","",""
"37618.0","51.0","37611.0","21449.0","","","","","","","","","","","",""
"37625.0","52.0","37618.0","10671.0","","","","","","","","","","","",""
"37632.0","1.0","37625.0","10043.0","","","","","","","","","","","",""
"37639.0","2.0","37632.0","6757.0","","","","","","","","","","","",""
"37646.0","3.0","37639.0","6316.0","","","","","","","","","","","",""
"37653.0","4.0","37646.0","6079.0","","","","","","","","","","","",""
"37660.0","5.0","37653.0","5705.0","","","","","","","","","","","",""
"37667.0","6.0","37660.0","5903.0","","","","","","","","","","","",""
"37674.0","7.0","37667.0","6812.0","","","","","","","","","","","",""
"37681.0","8.0","37674.0","6729.0","","","","","","","","","","","",""
"37688.0","9.0","37681.0","5758.0","","","","","","","","","","","",""
"37695.0","10.0","37688.0","4375.0","","","","","","","","","","","",""
"37702.0","11.0","37695.0","4177.0","","","","","","","","","","","",""
"37709.0","12.0","37702.0","7134.0","","","","","","","","","","","",""
"37716.0","13.0","37709.0","5565.0","","","","","","","","","","","",""
"37723.0","14.0","37716.0","7340.0","","","","","","","","","","","",""
"37730.0","15.0","37723.0","5189.0","","","","","","","","","","","",""
"37737.0","16.0","37730.0","4879.0","","","","","","","","","","","",""
"37744.0","17.0","37737.0","4487.0","","","","","","","","","","","",""
"37751.0","18.0","37744.0","5547.0","","","","","","","","","","","",""
"37758.0","19.0","37751.0","4926.0","","","","","","","","","","","",""
"37765.0","20.0","37758.0","4654.0","","","","","","","","","","","",""
"37772.0","21.0","37765.0","4712.0","","","","","","","","","","","",""
"37779.0","22.0","37772.0","5407.0","","","","","","","","","","","",""
"37786.0","23.0","37779.0","4866.0","","","","","","","","","","","",""
"37793.0","24.0","37786.0","6242.0","","","","","","","","","","","",""
"37800.0","25.0","37793.0","11033.0","","","","","","","","","","","",""
"37807.0","26.0","37800.0","11385.0","","","","","","","","","","","",""
"37814.0","27.0","37807.0","9075.0","","","","","","","","","","","",""
"37821.0","28.0","37814.0","6671.0","","","","","","","","","","","",""
"37828.0","29.0","37821.0","4705.0","","","","","","","","","","","",""
"37835.0","30.0","37828.0","4922.0","","","","","","","","","","","",""
"37842.0","31.0","37835.0","4725.0","","","","","","","","","","","",""
"37849.0","32.0","37842.0","4719.0","","","","","","","","","","","",""
"37856.0","33.0","37849.0","4524.0","","","","","","","","","","","",""
"37863.0","34.0","37856.0","7329.0","","","","","","","","","","","",""
"37870.0","35.0","37863.0","4735.0","","","","","","","","","","","",""
"37877.0","36.0","37870.0","4170.0","","","","","","","","","","","",""
"37884.0","37.0","37877.0","4638.0","","","","","","","","","","","",""
"37891.0","38.0","37884.0","3765.0","","","","","","","","","","","",""
"37898.0","39.0","37891.0","3333.0","","","","","","","","","","","",""
"37905.0","40.0","37898.0","4774.0","","","","","","","","","","","",""
"37912.0","41.0","37905.0","4245.0","","","","","","","","","","","",""
"37919.0","42.0","37912.0","5340.0","","","","","","","","","","","",""
"37926.0","43.0","37919.0","4168.0","","","","","","","","","","","",""
"37933.0","44.0","37926.0","4449.0","","","","","","","","","","","",""
"37940.0","45.0","37933.0","5020.0","","","","","","","","","","","",""
"37947.0","46.0","37940.0","8743.0","","","","","","","","","","","",""
"37954.0","47.0","37947.0","3659.0","","","","","","","","","","","",""
"37961.0","48.0","37954.0","3586.0","","","","","","","","","","","",""
"37968.0","49.0","37961.0","3978.0","","","","","","","","","","","",""
"37975.0","50.0","37968.0","11789.0","","","","","","","","","","","",""
"37982.0","51.0","37975.0","9501.0","","","","","","","","","","","",""
"37989.0","52.0","37982.0","11017.0","","","","","","","","","","","",""
"37996.0","1.0","37989.0","6794.0","","","","","","","","","","","",""
"38003.0","2.0","37996.0","4791.0","","","","","","","","","","","",""
"38010.0","3.0","38003.0","4014.0","","","","","","","","","","","",""
"38017.0","4.0","38010.0","3820.0","","","","","","","","","","","",""
"38024.0","5.0","38017.0","4631.0","","","","","","","","","","","",""
"38031.0","6.0","38024.0","3362.0","","","","","","","","","","","",""
"38038.0","7.0","38031.0","4129.0","","","","","","","","","","","",""
"38045.0","8.0","38038.0","3952.0","","","","","","","","","","","",""
"38052.0","9.0","38045.0","4420.0","","","","","","","","","","","",""
"38059.0","10.0","38052.0","3838.0","","","","","","","","","","","",""
"38066.0","11.0","38059.0","3804.0","","","","","","","","","","","",""
"38073.0","12.0","38066.0","5284.0","","","","","","","","","","","",""
"38080.0","13.0","38073.0","5618.0","","","","","","","","","","","",""
"38087.0","14.0","38080.0","4386.0","","","","","","","","","","","",""
"38094.0","15.0","38087.0","4247.0","","","","","","","","","","","",""
"38101.0","16.0","38094.0","3633.0","","","","","","","","","","","",""
"38108.0","17.0","38101.0","4190.0","","","","","","","","","","","",""
"38115.0","18.0","38108.0","4188.0","","","","","","","","","","","",""
"38122.0","19.0","38115.0","4068.0","","","","","","","","","","","",""
"38129.0","20.0","38122.0","4056.0","","","","","","","","","","","",""
"38136.0","21.0","38129.0","4523.0","","","","","","","","","","","",""
"38143.0","22.0","38136.0","3892.0","","","","","","","","","","","",""
"38150.0","23.0","38143.0","3603.0","","","","","","","","","","","",""
"38157.0","24.0","38150.0","3691.0","","","","","","","","","","","",""
"38164.0","25.0","38157.0","3809.0","","","","","","","","","","","",""
"38171.0","26.0","38164.0","7344.0","","","","","","","","","","","",""
"38178.0","27.0","38171.0","17687.0","","","","","","","","","","","",""
"38185.0","28.0","38178.0","6778.0","","","","","","","","","","","",""
"38192.0","29.0","38185.0","5889.0","","","","","","","","","","","",""
"38199.0","30.0","38192.0","4195.0","","","","","","","","","","","",""
"38206.0","31.0","38199.0","3875.0","","","","","","","","","","","",""
"38213.0","32.0","38206.0","3637.0","","","","","","","","","","","",""
"38220.0","33.0","38213.0","3193.0","","","","","","","","","","","",""
"38227.0","34.0","38220.0","3085.0","","","","","","","","","","","",""
"38234.0","35.0","38227.0","3611.0","","","","","","","","","","","",""
"38241.0","36.0","38234.0","4814.0","","","","","","","","","","","",""
"38248.0","37.0","38241.0","3039.0","","","","","","","","","","","",""
"38255.0","38.0","38248.0","3773.0","","","","","","","","","","","",""
"38262.0","39.0","38255.0","3242.0","","","","","","","","","","","",""
"38269.0","40.0","38262.0","4076.0","","","","","","","","","","","",""
"38276.0","41.0","38269.0","3367.0","","","","","","","","","","","",""
"38283.0","42.0","38276.0","3743.0","","","","","","","","","","","",""
"38290.0","43.0","38283.0","4585.0","","","","","","","","","","","",""
"38297.0","44.0","38290.0","4464.0","","","","","","","","","","","",""
"38304.0","45.0","38297.0","3554.0","","","","","","","","","","","",""
"38311.0","46.0","38304.0","5429.0","","","","","","","","","","","",""
"38318.0","47.0","38311.0","6717.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","5238.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","4549.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","7280.0","","","","","","","","","","","",""
"38346.0","51.0","38339.0","15155.0","","","","","","","","","","","",""
"38353.0","52.0","38346.0","15338.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","10009.0","","","","","","","","","","","",""
