"Report date","Week #","Week ","TX","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"35427.0","51.0","35420.0","13320.0","","","","","","","","","","","",""
"35434.0","52.0","35427.0","14715.0","","","","","","","","","","","",""
"35441.0","1.0","35434.0","20582.0","","","","","","","","","","","",""
"35448.0","2.0","35441.0","13909.0","","","","","","","","","","","",""
"35455.0","3.0","35448.0","18834.0","","","","","","","","","","","",""
"35462.0","4.0","35455.0","13614.0","","","","","","","","","","","",""
"35469.0","5.0","35462.0","14892.0","","","","","","","","","","","",""
"35476.0","6.0","35469.0","13316.0","","","","","","","","","","","",""
"35483.0","7.0","35476.0","14401.0","","","","","","","","","","","",""
"35490.0","8.0","35483.0","12235.0","","","","","","","","","","","",""
"35497.0","9.0","35490.0","13501.0","","","","","","","","","","","",""
"35504.0","10.0","35497.0","14024.0","","","","","","","","","","","",""
"35511.0","11.0","35504.0","13304.0","","","","","","","","","","","",""
"35518.0","12.0","35511.0","11314.0","","","","","","","","","","","",""
"35525.0","13.0","35518.0","13268.0","","","","","","","","","","","",""
"35532.0","14.0","35525.0","15163.0","","","","","","","","","","","",""
"35539.0","15.0","35532.0","11060.0","","","","","","","","","","","",""
"35546.0","16.0","35539.0","13131.0","","","","","","","","","","","",""
"35553.0","17.0","35546.0","12260.0","","","","","","","","","","","",""
"35560.0","18.0","35553.0","12969.0","","","","","","","","","","","",""
"35567.0","19.0","35560.0","12556.0","","","","","","","","","","","",""
"35574.0","20.0","35567.0","13115.0","","","","","","","","","","","",""
"35581.0","21.0","35574.0","13473.0","","","","","","","","","","","",""
"35588.0","22.0","35581.0","14114.0","","","","","","","","","","","",""
"35595.0","23.0","35588.0","12583.0","","","","","","","","","","","",""
"35602.0","24.0","35595.0","12858.0","","","","","","","","","","","",""
"35609.0","25.0","35602.0","13224.0","","","","","","","","","","","",""
"35616.0","26.0","35609.0","15283.0","","","","","","","","","","","",""
"35623.0","27.0","35616.0","13244.0","","","","","","","","","","","",""
"35630.0","28.0","35623.0","12854.0","","","","","","","","","","","",""
"35637.0","29.0","35630.0","13412.0","","","","","","","","","","","",""
"35644.0","30.0","35637.0","12756.0","","","","","","","","","","","",""
"35651.0","31.0","35644.0","16415.0","","","","","","","","","","","",""
"35658.0","32.0","35651.0","13255.0","","","","","","","","","","","",""
"35665.0","33.0","35658.0","12541.0","","","","","","","","","","","",""
"35672.0","34.0","35665.0","11746.0","","","","","","","","","","","",""
"35679.0","35.0","35672.0","12298.0","","","","","","","","","","","",""
"35686.0","36.0","35679.0","10941.0","","","","","","","","","","","",""
"35693.0","37.0","35686.0","13637.0","","","","","","","","","","","",""
"35700.0","38.0","35693.0","10907.0","","","","","","","","","","","",""
"35707.0","39.0","35700.0","11524.0","","","","","","","","","","","",""
"35714.0","40.0","35707.0","15349.0","","","","","","","","","","","",""
"35721.0","41.0","35714.0","12782.0","","","","","","","","","","","",""
"35728.0","42.0","35721.0","12555.0","","","","","","","","","","","",""
"35735.0","43.0","35728.0","12466.0","","","","","","","","","","","",""
"35742.0","44.0","35735.0","13491.0","","","","","","","","","","","",""
"35749.0","45.0","35742.0","13964.0","","","","","","","","","","","",""
"35756.0","46.0","35749.0","13732.0","","","","","","","","","","","",""
"35763.0","47.0","35756.0","15674.0","","","","","","","","","","","",""
"35770.0","48.0","35763.0","11798.0","","","","","","","","","","","",""
"35777.0","49.0","35770.0","13025.0","","","","","","","","","","","",""
"35784.0","50.0","35777.0","16227.0","","","","","","","","","","","",""
"35791.0","51.0","35784.0","19102.0","","","","","","","","","","","",""
"35798.0","52.0","35791.0","5999.0","","","","","","","","","","","",""
"35805.0","1.0","35798.0","18258.0","","","","","","","","","","","",""
"35812.0","2.0","35805.0","16742.0","","","","","","","","","","","",""
"35819.0","3.0","35812.0","13927.0","","","","","","","","","","","",""
"35826.0","4.0","35819.0","11909.0","","","","","","","","","","","",""
"35833.0","5.0","35826.0","13022.0","","","","","","","","","","","",""
"35840.0","6.0","35833.0","11977.0","","","","","","","","","","","",""
"35847.0","7.0","35840.0","11879.0","","","","","","","","","","","",""
"35854.0","8.0","35847.0","10244.0","","","","","","","","","","","",""
"35861.0","9.0","35854.0","13337.0","","","","","","","","","","","",""
"35868.0","10.0","35861.0","12127.0","","","","","","","","","","","",""
"35875.0","11.0","35868.0","13227.0","","","","","","","","","","","",""
"35882.0","12.0","35875.0","13038.0","","","","","","","","","","","",""
"35889.0","13.0","35882.0","11893.0","","","","","","","","","","","",""
"35896.0","14.0","35889.0","13589.0","","","","","","","","","","","",""
"35903.0","15.0","35896.0","11196.0","","","","","","","","","","","",""
"35910.0","16.0","35903.0","10990.0","","","","","","","","","","","",""
"35917.0","17.0","35910.0","11087.0","","","","","","","","","","","",""
"35924.0","18.0","35917.0","12784.0","","","","","","","","","","","",""
"35931.0","19.0","35924.0","11973.0","","","","","","","","","","","",""
"35938.0","20.0","35931.0","13636.0","","","","","","","","","","","",""
"35945.0","21.0","35938.0","13202.0","","","","","","","","","","","",""
"35952.0","22.0","35945.0","13162.0","","","","","","","","","","","",""
"35959.0","23.0","35952.0","12112.0","","","","","","","","","","","",""
"35966.0","24.0","35959.0","14229.0","","","","","","","","","","","",""
"35973.0","25.0","35966.0","13699.0","","","","","","","","","","","",""
"35980.0","26.0","35973.0","15125.0","","","","","","","","","","","",""
"35987.0","27.0","35980.0","15107.0","","","","","","","","","","","",""
"35994.0","28.0","35987.0","13449.0","","","","","","","","","","","",""
"36001.0","29.0","35994.0","12761.0","","","","","","","","","","","",""
"36008.0","30.0","36001.0","12365.0","","","","","","","","","","","",""
"36015.0","31.0","36008.0","12909.0","","","","","","","","","","","",""
"36022.0","32.0","36015.0","12240.0","","","","","","","","","","","",""
"36029.0","33.0","36022.0","13331.0","","","","","","","","","","","",""
"36036.0","34.0","36029.0","12477.0","","","","","","","","","","","",""
"36043.0","35.0","36036.0","13399.0","","","","","","","","","","","",""
"36050.0","36.0","36043.0","11473.0","","","","","","","","","","","",""
"36057.0","37.0","36050.0","11581.0","","","","","","","","","","","",""
"36064.0","38.0","36057.0","11496.0","","","","","","","","","","","",""
"36071.0","39.0","36064.0","12120.0","","","","","","","","","","","",""
"36078.0","40.0","36071.0","15683.0","","","","","","","","","","","",""
"36085.0","41.0","36078.0","13092.0","","","","","","","","","","","",""
"36092.0","42.0","36085.0","14442.0","","","","","","","","","","","",""
"36099.0","43.0","36092.0","16530.0","","","","","","","","","","","",""
"36106.0","44.0","36099.0","19534.0","","","","","","","","","","","",""
"36113.0","45.0","36106.0","16939.0","","","","","","","","","","","",""
"36120.0","46.0","36113.0","16132.0","","","","","","","","","","","",""
"36127.0","47.0","36120.0","14441.0","","","","","","","","","","","",""
"36134.0","48.0","36127.0","14043.0","","","","","","","","","","","",""
"36141.0","49.0","36134.0","16584.0","","","","","","","","","","","",""
"36148.0","50.0","36141.0","19641.0","","","","","","","","","","","",""
"36155.0","51.0","36148.0","15472.0","","","","","","","","","","","",""
"36162.0","52.0","36155.0","11668.0","","","","","","","","","","","",""
"36169.0","1.0","36162.0","20306.0","","","","","","","","","","","",""
"36176.0","2.0","36169.0","18499.0","","","","","","","","","","","",""
"36183.0","3.0","36176.0","16052.0","","","","","","","","","","","",""
"36190.0","4.0","36183.0","15109.0","","","","","","","","","","","",""
"36197.0","5.0","36190.0","16104.0","","","","","","","","","","","",""
"36204.0","6.0","36197.0","14377.0","","","","","","","","","","","",""
"36211.0","7.0","36204.0","13778.0","","","","","","","","","","","",""
"36218.0","8.0","36211.0","12394.0","","","","","","","","","","","",""
"36225.0","9.0","36218.0","15621.0","","","","","","","","","","","",""
"36232.0","10.0","36225.0","15681.0","","","","","","","","","","","",""
"36239.0","11.0","36232.0","14234.0","","","","","","","","","","","",""
"36246.0","12.0","36239.0","13518.0","","","","","","","","","","","",""
"36253.0","13.0","36246.0","13700.0","","","","","","","","","","","",""
"36260.0","14.0","36253.0","16870.0","","","","","","","","","","","",""
"36267.0","15.0","36260.0","14235.0","","","","","","","","","","","",""
"36274.0","16.0","36267.0","14356.0","","","","","","","","","","","",""
"36281.0","17.0","36274.0","13876.0","","","","","","","","","","","",""
"36288.0","18.0","36281.0","15610.0","","","","","","","","","","","",""
"36295.0","19.0","36288.0","14744.0","","","","","","","","","","","",""
"36302.0","20.0","36295.0","14741.0","","","","","","","","","","","",""
"36309.0","21.0","36302.0","16417.0","","","","","","","","","","","",""
"36316.0","22.0","36309.0","17395.0","","","","","","","","","","","",""
"36323.0","23.0","36316.0","13236.0","","","","","","","","","","","",""
"36330.0","24.0","36323.0","14073.0","","","","","","","","","","","",""
"36337.0","25.0","36330.0","14470.0","","","","","","","","","","","",""
"36344.0","26.0","36337.0","14664.0","","","","","","","","","","","",""
"36351.0","27.0","36344.0","15680.0","","","","","","","","","","","",""
"36358.0","28.0","36351.0","13430.0","","","","","","","","","","","",""
"36365.0","29.0","36358.0","13116.0","","","","","","","","","","","",""
"36372.0","30.0","36365.0","13020.0","","","","","","","","","","","",""
"36379.0","31.0","36372.0","13412.0","","","","","","","","","","","",""
"36386.0","32.0","36379.0","13259.0","","","","","","","","","","","",""
"36393.0","33.0","36386.0","13292.0","","","","","","","","","","","",""
"36400.0","34.0","36393.0","12718.0","","","","","","","","","","","",""
"36407.0","35.0","36400.0","15350.0","","","","","","","","","","","",""
"36414.0","36.0","36407.0","15091.0","","","","","","","","","","","",""
"36421.0","37.0","36414.0","10783.0","","","","","","","","","","","",""
"36428.0","38.0","36421.0","11611.0","","","","","","","","","","","",""
"36435.0","39.0","36428.0","11866.0","","","","","","","","","","","",""
"36442.0","40.0","36435.0","15510.0","","","","","","","","","","","",""
"36449.0","41.0","36442.0","12948.0","","","","","","","","","","","",""
"36456.0","42.0","36449.0","14247.0","","","","","","","","","","","",""
"36463.0","43.0","36456.0","13453.0","","","","","","","","","","","",""
"36470.0","44.0","36463.0","15361.0","","","","","","","","","","","",""
"36477.0","45.0","36470.0","14538.0","","","","","","","","","","","",""
"36484.0","46.0","36477.0","14149.0","","","","","","","","","","","",""
"36491.0","47.0","36484.0","15459.0","","","","","","","","","","","",""
"36498.0","48.0","36491.0","13517.0","","","","","","","","","","","",""
"36505.0","49.0","36498.0","13879.0","","","","","","","","","","","",""
"36512.0","50.0","36505.0","15014.0","","","","","","","","","","","",""
"36519.0","51.0","36512.0","15585.0","","","","","","","","","","","",""
"36526.0","52.0","36519.0","8310.0","","","","","","","","","","","",""
"36533.0","1.0","36526.0","18872.0","","","","","","","","","","","",""
"36540.0","2.0","36533.0","15218.0","","","","","","","","","","","",""
"36547.0","3.0","36540.0","14151.0","","","","","","","","","","","",""
"36554.0","4.0","36547.0","12024.0","","","","","","","","","","","",""
"36561.0","5.0","36554.0","13771.0","","","","","","","","","","","",""
"36568.0","6.0","36561.0","12411.0","","","","","","","","","","","",""
"36575.0","7.0","36568.0","11631.0","","","","","","","","","","","",""
"36582.0","8.0","36575.0","12097.0","","","","","","","","","","","",""
"36589.0","9.0","36582.0","11382.0","","","","","","","","","","","",""
"36596.0","10.0","36589.0","12074.0","","","","","","","","","","","",""
"36603.0","11.0","36596.0","13925.0","","","","","","","","","","","",""
"36610.0","12.0","36603.0","11611.0","","","","","","","","","","","",""
"36617.0","13.0","36610.0","10863.0","","","","","","","","","","","",""
"36624.0","14.0","36617.0","14913.0","","","","","","","","","","","",""
"36631.0","15.0","36624.0","12329.0","","","","","","","","","","","",""
"36638.0","16.0","36631.0","11431.0","","","","","","","","","","","",""
"36645.0","17.0","36638.0","11740.0","","","","","","","","","","","",""
"36652.0","18.0","36645.0","12480.0","","","","","","","","","","","",""
"36659.0","19.0","36652.0","12827.0","","","","","","","","","","","",""
"36666.0","20.0","36659.0","13320.0","","","","","","","","","","","",""
"36673.0","21.0","36666.0","13447.0","","","","","","","","","","","",""
"36680.0","22.0","36673.0","15081.0","","","","","","","","","","","",""
"36687.0","23.0","36680.0","12683.0","","","","","","","","","","","",""
"36694.0","24.0","36687.0","12959.0","","","","","","","","","","","",""
"36701.0","25.0","36694.0","12720.0","","","","","","","","","","","",""
"36708.0","26.0","36701.0","14279.0","","","","","","","","","","","",""
"36715.0","27.0","36708.0","15123.0","","","","","","","","","","","",""
"36722.0","28.0","36715.0","11551.0","","","","","","","","","","","",""
"36729.0","29.0","36722.0","12814.0","","","","","","","","","","","",""
"36736.0","30.0","36729.0","12071.0","","","","","","","","","","","",""
"36743.0","31.0","36736.0","14270.0","","","","","","","","","","","",""
"36750.0","32.0","36743.0","12547.0","","","","","","","","","","","",""
"36757.0","33.0","36750.0","13007.0","","","","","","","","","","","",""
"36764.0","34.0","36757.0","12761.0","","","","","","","","","","","",""
"36771.0","35.0","36764.0","15067.0","","","","","","","","","","","",""
"36778.0","36.0","36771.0","13480.0","","","","","","","","","","","",""
"36785.0","37.0","36778.0","11944.0","","","","","","","","","","","",""
"36792.0","38.0","36785.0","11577.0","","","","","","","","","","","",""
"36799.0","39.0","36792.0","11968.0","","","","","","","","","","","",""
"36806.0","40.0","36799.0","17593.0","","","","","","","","","","","",""
"36813.0","41.0","36806.0","14105.0","","","","","","","","","","","",""
"36820.0","42.0","36813.0","13113.0","","","","","","","","","","","",""
"36827.0","43.0","36820.0","13421.0","","","","","","","","","","","",""
"36834.0","44.0","36827.0","14710.0","","","","","","","","","","","",""
"36841.0","45.0","36834.0","16914.0","","","","","","","","","","","",""
"36848.0","46.0","36841.0","18344.0","","","","","","","","","","","",""
"36855.0","47.0","36848.0","13055.0","","","","","","","","","","","",""
"36862.0","48.0","36855.0","14514.0","","","","","","","","","","","",""
"36869.0","49.0","36862.0","14971.0","","","","","","","","","","","",""
"36876.0","50.0","36869.0","14545.0","","","","","","","","","","","",""
"36883.0","51.0","36876.0","15346.0","","","","","","","","","","","",""
"36890.0","52.0","36883.0","17745.0","","","","","","","","","","","",""
"36897.0","53.0","36890.0","12071.0","","","","","","","","","","","",""
"36904.0","1.0","36897.0","18541.0","","","","","","","","","","","",""
"36911.0","2.0","36904.0","16796.0","","","","","","","","","","","",""
"36918.0","3.0","36911.0","14859.0","","","","","","","","","","","",""
"36925.0","4.0","36918.0","15456.0","","","","","","","","","","","",""
"36932.0","5.0","36925.0","14792.0","","","","","","","","","","","",""
"36939.0","6.0","36932.0","13916.0","","","","","","","","","","","",""
"36946.0","7.0","36939.0","14885.0","","","","","","","","","","","",""
"36953.0","8.0","36946.0","13809.0","","","","","","","","","","","",""
"36960.0","9.0","36953.0","17274.0","","","","","","","","","","","",""
"36967.0","10.0","36960.0","16092.0","","","","","","","","","","","",""
"36974.0","11.0","36967.0","16028.0","","","","","","","","","","","",""
"36981.0","12.0","36974.0","16466.0","","","","","","","","","","","",""
"36988.0","13.0","36981.0","20182.0","","","","","","","","","","","",""
"36995.0","14.0","36988.0","15175.0","","","","","","","","","","","",""
"37002.0","15.0","36995.0","17253.0","","","","","","","","","","","",""
"37009.0","16.0","37002.0","16557.0","","","","","","","","","","","",""
"37016.0","17.0","37009.0","18143.0","","","","","","","","","","","",""
"37023.0","18.0","37016.0","16852.0","","","","","","","","","","","",""
"37030.0","19.0","37023.0","18701.0","","","","","","","","","","","",""
"37037.0","20.0","37030.0","17254.0","","","","","","","","","","","",""
"37044.0","21.0","37037.0","19196.0","","","","","","","","","","","",""
"37051.0","22.0","37044.0","16879.0","","","","","","","","","","","",""
"37058.0","23.0","37051.0","17372.0","","","","","","","","","","","",""
"37065.0","24.0","37058.0","17415.0","","","","","","","","","","","",""
"37072.0","25.0","37065.0","21124.0","","","","","","","","","","","",""
"37079.0","26.0","37072.0","20157.0","","","","","","","","","","","",""
"37086.0","27.0","37079.0","17211.0","","","","","","","","","","","",""
"37093.0","28.0","37086.0","17533.0","","","","","","","","","","","",""
"37100.0","29.0","37093.0","17491.0","","","","","","","","","","","",""
"37107.0","30.0","37100.0","18387.0","","","","","","","","","","","",""
"37114.0","31.0","37107.0","16267.0","","","","","","","","","","","",""
"37121.0","32.0","37114.0","16933.0","","","","","","","","","","","",""
"37128.0","33.0","37121.0","17223.0","","","","","","","","","","","",""
"37135.0","34.0","37128.0","18527.0","","","","","","","","","","","",""
"37142.0","35.0","37135.0","18693.0","","","","","","","","","","","",""
"37149.0","36.0","37142.0","14837.0","","","","","","","","","","","",""
"37156.0","37.0","37149.0","18562.0","","","","","","","","","","","",""
"37163.0","38.0","37156.0","21217.0","","","","","","","","","","","",""
"37170.0","39.0","37163.0","22852.0","","","","","","","","","","","",""
"37177.0","40.0","37170.0","24492.0","","","","","","","","","","","",""
"37184.0","41.0","37177.0","22297.0","","","","","","","","","","","",""
"37191.0","42.0","37184.0","23465.0","","","","","","","","","","","",""
"37198.0","43.0","37191.0","22477.0","","","","","","","","","","","",""
"37205.0","44.0","37198.0","24444.0","","","","","","","","","","","",""
"37212.0","45.0","37205.0","20092.0","","","","","","","","","","","",""
"37219.0","46.0","37212.0","23866.0","","","","","","","","","","","",""
"37226.0","47.0","37219.0","19123.0","","","","","","","","","","","",""
"37233.0","48.0","37226.0","26019.0","","","","","","","","","","","",""
"37240.0","49.0","37233.0","22536.0","","","","","","","","","","","",""
"37247.0","50.0","37240.0","26735.0","","","","","","","","","","","",""
"37254.0","51.0","37247.0","17437.0","","","","","","","","","","","",""
"37261.0","52.0","37254.0","17031.0","","","","","","","","","","","",""
"37268.0","1.0","37261.0","26115.0","","","","","","","","","","","",""
"37275.0","2.0","37268.0","22875.0","","","","","","","","","","","",""
"37282.0","3.0","37275.0","21413.0","","","","","","","","","","","",""
"37289.0","4.0","37282.0","18836.0","","","","","","","","","","","",""
"37296.0","5.0","37289.0","20255.0","","","","","","","","","","","",""
"37303.0","6.0","37296.0","17778.0","","","","","","","","","","","",""
"37310.0","7.0","37303.0","19044.0","","","","","","","","","","","",""
"37317.0","8.0","37310.0","16489.0","","","","","","","","","","","",""
"37324.0","9.0","37317.0","19582.0","","","","","","","","","","","",""
"37331.0","10.0","37324.0","19250.0","","","","","","","","","","","",""
"37338.0","11.0","37331.0","18092.0","","","","","","","","","","","",""
"37345.0","12.0","37338.0","16717.0","","","","","","","","","","","",""
"37352.0","13.0","37345.0","20763.0","","","","","","","","","","","",""
"37359.0","14.0","37352.0","20552.0","","","","","","","","","","","",""
"37366.0","15.0","37359.0","21639.0","","","","","","","","","","","",""
"37373.0","16.0","37366.0","22731.0","","","","","","","","","","","",""
"37380.0","17.0","37373.0","24868.0","","","","","","","","","","","",""
"37387.0","18.0","37380.0","22837.0","","","","","","","","","","","",""
"37394.0","19.0","37387.0","22851.0","","","","","","","","","","","",""
"37401.0","20.0","37394.0","20685.0","","","","","","","","","","","",""
"37408.0","21.0","37401.0","20331.0","","","","","","","","","","","",""
"37415.0","22.0","37408.0","22437.0","","","","","","","","","","","",""
"37422.0","23.0","37415.0","20326.0","","","","","","","","","","","",""
"37429.0","24.0","37422.0","19453.0","","","","","","","","","","","",""
"37436.0","25.0","37429.0","21639.0","","","","","","","","","","","",""
"37443.0","26.0","37436.0","24235.0","","","","","","","","","","","",""
"37450.0","27.0","37443.0","18599.0","","","","","","","","","","","",""
"37457.0","28.0","37450.0","20075.0","","","","","","","","","","","",""
"37464.0","29.0","37457.0","19427.0","","","","","","","","","","","",""
"37471.0","30.0","37464.0","22072.0","","","","","","","","","","","",""
"37478.0","31.0","37471.0","19451.0","","","","","","","","","","","",""
"37485.0","32.0","37478.0","18887.0","","","","","","","","","","","",""
"37492.0","33.0","37485.0","19441.0","","","","","","","","","","","",""
"37499.0","34.0","37492.0","18928.0","","","","","","","","","","","",""
"37506.0","35.0","37499.0","21763.0","","","","","","","","","","","",""
"37513.0","36.0","37506.0","17444.0","","","","","","","","","","","",""
"37520.0","37.0","37513.0","19077.0","","","","","","","","","","","",""
"37527.0","38.0","37520.0","19335.0","","","","","","","","","","","",""
"37534.0","39.0","37527.0","20631.0","","","","","","","","","","","",""
"37541.0","40.0","37534.0","21609.0","","","","","","","","","","","",""
"37548.0","41.0","37541.0","20677.0","","","","","","","","","","","",""
"37555.0","42.0","37548.0","20503.0","","","","","","","","","","","",""
"37562.0","43.0","37555.0","23245.0","","","","","","","","","","","",""
"37569.0","44.0","37562.0","22220.0","","","","","","","","","","","",""
"37576.0","45.0","37569.0","21220.0","","","","","","","","","","","",""
"37583.0","46.0","37576.0","21318.0","","","","","","","","","","","",""
