"Report date","Week #","Week ","MO","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"35399.0","47.0","35392.0","7056.0","","","","","","","","","","","",""
"35406.0","48.0","35399.0","10389.0","","","","","","","","","","","",""
"35413.0","49.0","35406.0","6808.0","","","","","","","","","","","",""
"35420.0","50.0","35413.0","10149.0","","","","","","","","","","","",""
"35427.0","51.0","35420.0","15079.0","","","","","","","","","","","",""
"35434.0","52.0","35427.0","11897.0","","","","","","","","","","","",""
"35441.0","1.0","35434.0","15662.0","","","","","","","","","","","",""
"35448.0","2.0","35441.0","13298.0","","","","","","","","","","","",""
"35455.0","3.0","35448.0","9592.0","","","","","","","","","","","",""
"35462.0","4.0","35455.0","8023.0","","","","","","","","","","","",""
"35469.0","5.0","35462.0","7273.0","","","","","","","","","","","",""
"35476.0","6.0","35469.0","6657.0","","","","","","","","","","","",""
"35483.0","7.0","35476.0","5725.0","","","","","","","","","","","",""
"35490.0","8.0","35483.0","5645.0","","","","","","","","","","","",""
"35497.0","9.0","35490.0","5907.0","","","","","","","","","","","",""
"35504.0","10.0","35497.0","4923.0","","","","","","","","","","","",""
"35511.0","11.0","35504.0","4765.0","","","","","","","","","","","",""
"35518.0","12.0","35511.0","5562.0","","","","","","","","","","","",""
"35525.0","13.0","35518.0","4992.0","","","","","","","","","","","",""
"35532.0","14.0","35525.0","5841.0","","","","","","","","","","","",""
"35539.0","15.0","35532.0","8104.0","","","","","","","","","","","",""
"35546.0","16.0","35539.0","6268.0","","","","","","","","","","","",""
"35553.0","17.0","35546.0","5964.0","","","","","","","","","","","",""
"35560.0","18.0","35553.0","4920.0","","","","","","","","","","","",""
"35567.0","19.0","35560.0","6360.0","","","","","","","","","","","",""
"35574.0","20.0","35567.0","5600.0","","","","","","","","","","","",""
"35581.0","21.0","35574.0","5481.0","","","","","","","","","","","",""
"35588.0","22.0","35581.0","6952.0","","","","","","","","","","","",""
"35595.0","23.0","35588.0","6835.0","","","","","","","","","","","",""
"35602.0","24.0","35595.0","5974.0","","","","","","","","","","","",""
"35609.0","25.0","35602.0","5392.0","","","","","","","","","","","",""
"35616.0","26.0","35609.0","5993.0","","","","","","","","","","","",""
"35623.0","27.0","35616.0","7881.0","","","","","","","","","","","",""
"35630.0","28.0","35623.0","11661.0","","","","","","","","","","","",""
"35637.0","29.0","35630.0","7902.0","","","","","","","","","","","",""
"35644.0","30.0","35637.0","7244.0","","","","","","","","","","","",""
"35651.0","31.0","35644.0","4965.0","","","","","","","","","","","",""
"35658.0","32.0","35651.0","5191.0","","","","","","","","","","","",""
"35665.0","33.0","35658.0","5813.0","","","","","","","","","","","",""
"35672.0","34.0","35665.0","6055.0","","","","","","","","","","","",""
"35679.0","35.0","35672.0","4163.0","","","","","","","","","","","",""
"35686.0","36.0","35679.0","4871.0","","","","","","","","","","","",""
"35693.0","37.0","35686.0","6489.0","","","","","","","","","","","",""
"35700.0","38.0","35693.0","5713.0","","","","","","","","","","","",""
"35707.0","39.0","35700.0","4868.0","","","","","","","","","","","",""
"35714.0","40.0","35707.0","5096.0","","","","","","","","","","","",""
"35721.0","41.0","35714.0","4283.0","","","","","","","","","","","",""
"35728.0","42.0","35721.0","4799.0","","","","","","","","","","","",""
"35735.0","43.0","35728.0","6149.0","","","","","","","","","","","",""
"35742.0","44.0","35735.0","7142.0","","","","","","","","","","","",""
"35749.0","45.0","35742.0","6532.0","","","","","","","","","","","",""
"35756.0","46.0","35749.0","6413.0","","","","","","","","","","","",""
"35763.0","47.0","35756.0","4557.0","","","","","","","","","","","",""
"35770.0","48.0","35763.0","8343.0","","","","","","","","","","","",""
"35777.0","49.0","35770.0","11278.0","","","","","","","","","","","",""
"35784.0","50.0","35777.0","9924.0","","","","","","","","","","","",""
"35791.0","51.0","35784.0","10653.0","","","","","","","","","","","",""
"35798.0","52.0","35791.0","11911.0","","","","","","","","","","","",""
"35805.0","1.0","35798.0","16831.0","","","","","","","","","","","",""
"35812.0","2.0","35805.0","12146.0","","","","","","","","","","","",""
"35819.0","3.0","35812.0","7991.0","","","","","","","","","","","",""
"35826.0","4.0","35819.0","6708.0","","","","","","","","","","","",""
"35833.0","5.0","35826.0","6141.0","","","","","","","","","","","",""
"35840.0","6.0","35833.0","4992.0","","","","","","","","","","","",""
"35847.0","7.0","35840.0","6758.0","","","","","","","","","","","",""
"35854.0","8.0","35847.0","5950.0","","","","","","","","","","","",""
"35861.0","9.0","35854.0","5533.0","","","","","","","","","","","",""
"35868.0","10.0","35861.0","8461.0","","","","","","","","","","","",""
"35875.0","11.0","35868.0","8569.0","","","","","","","","","","","",""
"35882.0","12.0","35875.0","5604.0","","","","","","","","","","","",""
"35889.0","13.0","35882.0","5958.0","","","","","","","","","","","",""
"35896.0","14.0","35889.0","7453.0","","","","","","","","","","","",""
"35903.0","15.0","35896.0","5433.0","","","","","","","","","","","",""
"35910.0","16.0","35903.0","4977.0","","","","","","","","","","","",""
"35917.0","17.0","35910.0","7383.0","","","","","","","","","","","",""
"35924.0","18.0","35917.0","5417.0","","","","","","","","","","","",""
"35931.0","19.0","35924.0","6418.0","","","","","","","","","","","",""
"35938.0","20.0","35931.0","5529.0","","","","","","","","","","","",""
"35945.0","21.0","35938.0","6230.0","","","","","","","","","","","",""
"35952.0","22.0","35945.0","6538.0","","","","","","","","","","","",""
"35959.0","23.0","35952.0","7814.0","","","","","","","","","","","",""
"35966.0","24.0","35959.0","8140.0","","","","","","","","","","","",""
"35973.0","25.0","35966.0","6565.0","","","","","","","","","","","",""
"35980.0","26.0","35973.0","6760.0","","","","","","","","","","","",""
"35987.0","27.0","35980.0","8367.0","","","","","","","","","","","",""
"35994.0","28.0","35987.0","10492.0","","","","","","","","","","","",""
"36001.0","29.0","35994.0","10885.0","","","","","","","","","","","",""
"36008.0","30.0","36001.0","5908.0","","","","","","","","","","","",""
"36015.0","31.0","36008.0","6377.0","","","","","","","","","","","",""
"36022.0","32.0","36015.0","5031.0","","","","","","","","","","","",""
"36029.0","33.0","36022.0","4747.0","","","","","","","","","","","",""
"36036.0","34.0","36029.0","4660.0","","","","","","","","","","","",""
"36043.0","35.0","36036.0","4966.0","","","","","","","","","","","",""
"36050.0","36.0","36043.0","4062.0","","","","","","","","","","","",""
"36057.0","37.0","36050.0","4705.0","","","","","","","","","","","",""
"36064.0","38.0","36057.0","4680.0","","","","","","","","","","","",""
"36071.0","39.0","36064.0","4934.0","","","","","","","","","","","",""
"36078.0","40.0","36071.0","5963.0","","","","","","","","","","","",""
"36085.0","41.0","36078.0","4888.0","","","","","","","","","","","",""
"36092.0","42.0","36085.0","5001.0","","","","","","","","","","","",""
"36099.0","43.0","36092.0","5367.0","","","","","","","","","","","",""
"36106.0","44.0","36099.0","6805.0","","","","","","","","","","","",""
"36113.0","45.0","36106.0","8420.0","","","","","","","","","","","",""
"36120.0","46.0","36113.0","6461.0","","","","","","","","","","","",""
"36127.0","47.0","36120.0","4481.0","","","","","","","","","","","",""
"36134.0","48.0","36127.0","7840.0","","","","","","","","","","","",""
"36141.0","49.0","36134.0","7112.0","","","","","","","","","","","",""
"36148.0","50.0","36141.0","8005.0","","","","","","","","","","","",""
"36155.0","51.0","36148.0","14127.0","","","","","","","","","","","",""
"36162.0","52.0","36155.0","13329.0","","","","","","","","","","","",""
"36169.0","1.0","36162.0","16383.0","","","","","","","","","","","",""
"36176.0","2.0","36169.0","13805.0","","","","","","","","","","","",""
"36183.0","3.0","36176.0","7002.0","","","","","","","","","","","",""
"36190.0","4.0","36183.0","6287.0","","","","","","","","","","","",""
"36197.0","5.0","36190.0","6314.0","","","","","","","","","","","",""
"36204.0","6.0","36197.0","6825.0","","","","","","","","","","","",""
"36211.0","7.0","36204.0","5174.0","","","","","","","","","","","",""
"36218.0","8.0","36211.0","5763.0","","","","","","","","","","","",""
"36225.0","9.0","36218.0","5229.0","","","","","","","","","","","",""
"36232.0","10.0","36225.0","5662.0","","","","","","","","","","","",""
"36239.0","11.0","36232.0","7218.0","","","","","","","","","","","",""
"36246.0","12.0","36239.0","4946.0","","","","","","","","","","","",""
"36253.0","13.0","36246.0","4966.0","","","","","","","","","","","",""
"36260.0","14.0","36253.0","5631.0","","","","","","","","","","","",""
"36267.0","15.0","36260.0","5368.0","","","","","","","","","","","",""
"36274.0","16.0","36267.0","5164.0","","","","","","","","","","","",""
"36281.0","17.0","36274.0","5001.0","","","","","","","","","","","",""
"36288.0","18.0","36281.0","4863.0","","","","","","","","","","","",""
"36295.0","19.0","36288.0","5538.0","","","","","","","","","","","",""
"36302.0","20.0","36295.0","4836.0","","","","","","","","","","","",""
"36309.0","21.0","36302.0","5882.0","","","","","","","","","","","",""
"36316.0","22.0","36309.0","7364.0","","","","","","","","","","","",""
"36323.0","23.0","36316.0","6936.0","","","","","","","","","","","",""
"36330.0","24.0","36323.0","5487.0","","","","","","","","","","","",""
"36337.0","25.0","36330.0","5740.0","","","","","","","","","","","",""
"36344.0","26.0","36337.0","11197.0","","","","","","","","","","","",""
"36351.0","27.0","36344.0","8256.0","","","","","","","","","","","",""
"36358.0","28.0","36351.0","7559.0","","","","","","","","","","","",""
"36365.0","29.0","36358.0","6602.0","","","","","","","","","","","",""
"36372.0","30.0","36365.0","8630.0","","","","","","","","","","","",""
"36379.0","31.0","36372.0","5347.0","","","","","","","","","","","",""
"36386.0","32.0","36379.0","4711.0","","","","","","","","","","","",""
"36393.0","33.0","36386.0","4842.0","","","","","","","","","","","",""
"36400.0","34.0","36393.0","4652.0","","","","","","","","","","","",""
"36407.0","35.0","36400.0","6303.0","","","","","","","","","","","",""
"36414.0","36.0","36407.0","3688.0","","","","","","","","","","","",""
"36421.0","37.0","36414.0","4417.0","","","","","","","","","","","",""
"36428.0","38.0","36421.0","4229.0","","","","","","","","","","","",""
"36435.0","39.0","36428.0","6325.0","","","","","","","","","","","",""
"36442.0","40.0","36435.0","5486.0","","","","","","","","","","","",""
"36449.0","41.0","36442.0","4495.0","","","","","","","","","","","",""
"36456.0","42.0","36449.0","5048.0","","","","","","","","","","","",""
"36463.0","43.0","36456.0","4533.0","","","","","","","","","","","",""
"36470.0","44.0","36463.0","6115.0","","","","","","","","","","","",""
"36477.0","45.0","36470.0","4919.0","","","","","","","","","","","",""
"36484.0","46.0","36477.0","6212.0","","","","","","","","","","","",""
"36491.0","47.0","36484.0","4521.0","","","","","","","","","","","",""
"36498.0","48.0","36491.0","7507.0","","","","","","","","","","","",""
"36505.0","49.0","36498.0","6953.0","","","","","","","","","","","",""
"36512.0","50.0","36505.0","8968.0","","","","","","","","","","","",""
"36519.0","51.0","36512.0","11459.0","","","","","","","","","","","",""
"36526.0","52.0","36519.0","10649.0","","","","","","","","","","","",""
"36533.0","1.0","36526.0","13511.0","","","","","","","","","","","",""
"36540.0","2.0","36533.0","9234.0","","","","","","","","","","","",""
"36547.0","3.0","36540.0","6248.0","","","","","","","","","","","",""
"36554.0","4.0","36547.0","8162.0","","","","","","","","","","","",""
"36561.0","5.0","36554.0","7776.0","","","","","","","","","","","",""
"36568.0","6.0","36561.0","4750.0","","","","","","","","","","","",""
"36575.0","7.0","36568.0","6791.0","","","","","","","","","","","",""
"36582.0","8.0","36575.0","4849.0","","","","","","","","","","","",""
"36589.0","9.0","36582.0","5544.0","","","","","","","","","","","",""
"36596.0","10.0","36589.0","5010.0","","","","","","","","","","","",""
"36603.0","11.0","36596.0","4886.0","","","","","","","","","","","",""
"36610.0","12.0","36603.0","4965.0","","","","","","","","","","","",""
"36617.0","13.0","36610.0","5429.0","","","","","","","","","","","",""
"36624.0","14.0","36617.0","5982.0","","","","","","","","","","","",""
"36631.0","15.0","36624.0","4422.0","","","","","","","","","","","",""
"36638.0","16.0","36631.0","4360.0","","","","","","","","","","","",""
"36645.0","17.0","36638.0","4712.0","","","","","","","","","","","",""
"36652.0","18.0","36645.0","4612.0","","","","","","","","","","","",""
"36659.0","19.0","36652.0","4776.0","","","","","","","","","","","",""
"36666.0","20.0","36659.0","5380.0","","","","","","","","","","","",""
"36673.0","21.0","36666.0","5586.0","","","","","","","","","","","",""
"36680.0","22.0","36673.0","5348.0","","","","","","","","","","","",""
"36687.0","23.0","36680.0","6701.0","","","","","","","","","","","",""
"36694.0","24.0","36687.0","5578.0","","","","","","","","","","","",""
"36701.0","25.0","36694.0","5311.0","","","","","","","","","","","",""
"36708.0","26.0","36701.0","5901.0","","","","","","","","","","","",""
"36715.0","27.0","36708.0","8808.0","","","","","","","","","","","",""
"36722.0","28.0","36715.0","7595.0","","","","","","","","","","","",""
"36729.0","29.0","36722.0","6902.0","","","","","","","","","","","",""
"36736.0","30.0","36729.0","5014.0","","","","","","","","","","","",""
"36743.0","31.0","36736.0","5238.0","","","","","","","","","","","",""
"36750.0","32.0","36743.0","9209.0","","","","","","","","","","","",""
"36757.0","33.0","36750.0","4570.0","","","","","","","","","","","",""
"36764.0","34.0","36757.0","4964.0","","","","","","","","","","","",""
"36771.0","35.0","36764.0","4925.0","","","","","","","","","","","",""
"36778.0","36.0","36771.0","6202.0","","","","","","","","","","","",""
"36785.0","37.0","36778.0","4483.0","","","","","","","","","","","",""
"36792.0","38.0","36785.0","4683.0","","","","","","","","","","","",""
"36799.0","39.0","36792.0","4469.0","","","","","","","","","","","",""
"36806.0","40.0","36799.0","5479.0","","","","","","","","","","","",""
"36813.0","41.0","36806.0","4613.0","","","","","","","","","","","",""
"36820.0","42.0","36813.0","4216.0","","","","","","","","","","","",""
"36827.0","43.0","36820.0","5302.0","","","","","","","","","","","",""
"36834.0","44.0","36827.0","6269.0","","","","","","","","","","","",""
"36841.0","45.0","36834.0","7256.0","","","","","","","","","","","",""
"36848.0","46.0","36841.0","8678.0","","","","","","","","","","","",""
"36855.0","47.0","36848.0","4665.0","","","","","","","","","","","",""
"36862.0","48.0","36855.0","9664.0","","","","","","","","","","","",""
"36869.0","49.0","36862.0","9327.0","","","","","","","","","","","",""
"36876.0","50.0","36869.0","11976.0","","","","","","","","","","","",""
"36883.0","51.0","36876.0","21390.0","","","","","","","","","","","",""
"36890.0","52.0","36883.0","14185.0","","","","","","","","","","","",""
"36897.0","53.0","36890.0","12796.0","","","","","","","","","","","",""
"36904.0","1.0","36897.0","11348.0","","","","","","","","","","","",""
"36911.0","2.0","36904.0","8257.0","","","","","","","","","","","",""
"36918.0","3.0","36911.0","8367.0","","","","","","","","","","","",""
"36925.0","4.0","36918.0","9544.0","","","","","","","","","","","",""
"36932.0","5.0","36925.0","7472.0","","","","","","","","","","","",""
"36939.0","6.0","36932.0","7087.0","","","","","","","","","","","",""
"36946.0","7.0","36939.0","7291.0","","","","","","","","","","","",""
"36953.0","8.0","36946.0","8037.0","","","","","","","","","","","",""
"36960.0","9.0","36953.0","6822.0","","","","","","","","","","","",""
"36967.0","10.0","36960.0","5726.0","","","","","","","","","","","",""
"36974.0","11.0","36967.0","5963.0","","","","","","","","","","","",""
"36981.0","12.0","36974.0","6217.0","","","","","","","","","","","",""
"36988.0","13.0","36981.0","6645.0","","","","","","","","","","","",""
"36995.0","14.0","36988.0","6928.0","","","","","","","","","","","",""
"37002.0","15.0","36995.0","5764.0","","","","","","","","","","","",""
"37009.0","16.0","37002.0","5176.0","","","","","","","","","","","",""
"37016.0","17.0","37009.0","6003.0","","","","","","","","","","","",""
"37023.0","18.0","37016.0","5482.0","","","","","","","","","","","",""
"37030.0","19.0","37023.0","5977.0","","","","","","","","","","","",""
"37037.0","20.0","37030.0","6676.0","","","","","","","","","","","",""
"37044.0","21.0","37037.0","7666.0","","","","","","","","","","","",""
"37051.0","22.0","37044.0","9350.0","","","","","","","","","","","",""
"37058.0","23.0","37051.0","9499.0","","","","","","","","","","","",""
"37065.0","24.0","37058.0","6680.0","","","","","","","","","","","",""
"37072.0","25.0","37065.0","6880.0","","","","","","","","","","","",""
"37079.0","26.0","37072.0","12042.0","","","","","","","","","","","",""
"37086.0","27.0","37079.0","12658.0","","","","","","","","","","","",""
"37093.0","28.0","37086.0","7701.0","","","","","","","","","","","",""
"37100.0","29.0","37093.0","7040.0","","","","","","","","","","","",""
"37107.0","30.0","37100.0","6684.0","","","","","","","","","","","",""
"37114.0","31.0","37107.0","6183.0","","","","","","","","","","","",""
"37121.0","32.0","37114.0","7382.0","","","","","","","","","","","",""
"37128.0","33.0","37121.0","5620.0","","","","","","","","","","","",""
"37135.0","34.0","37128.0","6821.0","","","","","","","","","","","",""
"37142.0","35.0","37135.0","5640.0","","","","","","","","","","","",""
"37149.0","36.0","37142.0","5593.0","","","","","","","","","","","",""
"37156.0","37.0","37149.0","6464.0","","","","","","","","","","","",""
"37163.0","38.0","37156.0","6729.0","","","","","","","","","","","",""
"37170.0","39.0","37163.0","8056.0","","","","","","","","","","","",""
"37177.0","40.0","37170.0","13077.0","","","","","","","","","","","",""
"37184.0","41.0","37177.0","7936.0","","","","","","","","","","","",""
"37191.0","42.0","37184.0","7055.0","","","","","","","","","","","",""
"37198.0","43.0","37191.0","7611.0","","","","","","","","","","","",""
"37205.0","44.0","37198.0","7778.0","","","","","","","","","","","",""
"37212.0","45.0","37205.0","6817.0","","","","","","","","","","","",""
"37219.0","46.0","37212.0","5224.0","","","","","","","","","","","",""
"37226.0","47.0","37219.0","11794.0","","","","","","","","","","","",""
"37233.0","48.0","37226.0","9582.0","","","","","","","","","","","",""
"37240.0","49.0","37233.0","8890.0","","","","","","","","","","","",""
"37247.0","50.0","37240.0","12436.0","","","","","","","","","","","",""
"37254.0","51.0","37247.0","13684.0","","","","","","","","","","","",""
"37261.0","52.0","37254.0","14371.0","","","","","","","","","","","",""
"37268.0","1.0","37261.0","15471.0","","","","","","","","","","","",""
"37275.0","2.0","37268.0","15979.0","","","","","","","","","","","",""
"37282.0","3.0","37275.0","7496.0","","","","","","","","","","","",""
"37289.0","4.0","37282.0","7900.0","","","","","","","","","","","",""
"37296.0","5.0","37289.0","8563.0","","","","","","","","","","","",""
"37303.0","6.0","37296.0","6257.0","","","","","","","","","","","",""
"37310.0","7.0","37303.0","6004.0","","","","","","","","","","","",""
"37317.0","8.0","37310.0","7521.0","","","","","","","","","","","",""
"37324.0","9.0","37317.0","7691.0","","","","","","","","","","","",""
"37331.0","10.0","37324.0","6513.0","","","","","","","","","","","",""
"37338.0","11.0","37331.0","6243.0","","","","","","","","","","","",""
"37345.0","12.0","37338.0","8948.0","","","","","","","","","","","",""
"37352.0","13.0","37345.0","8325.0","","","","","","","","","","","",""
"37359.0","14.0","37352.0","8877.0","","","","","","","","","","","",""
"37366.0","15.0","37359.0","6365.0","","","","","","","","","","","",""
"37373.0","16.0","37366.0","6098.0","","","","","","","","","","","",""
"37380.0","17.0","37373.0","6796.0","","","","","","","","","","","",""
"37387.0","18.0","37380.0","6515.0","","","","","","","","","","","",""
"37394.0","19.0","37387.0","8184.0","","","","","","","","","","","",""
"37401.0","20.0","37394.0","7807.0","","","","","","","","","","","",""
"37408.0","21.0","37401.0","7122.0","","","","","","","","","","","",""
"37415.0","22.0","37408.0","8737.0","","","","","","","","","","","",""
"37422.0","23.0","37415.0","7162.0","","","","","","","","","","","",""
"37429.0","24.0","37422.0","6872.0","","","","","","","","","","","",""
"37436.0","25.0","37429.0","6449.0","","","","","","","","","","","",""
"37443.0","26.0","37436.0","8197.0","","","","","","","","","","","",""
"37450.0","27.0","37443.0","17506.0","","","","","","","","","","","",""
"37457.0","28.0","37450.0","8093.0","","","","","","","","","","","",""
"37464.0","29.0","37457.0","6702.0","","","","","","","","","","","",""
"37471.0","30.0","37464.0","7157.0","","","","","","","","","","","",""
"37478.0","31.0","37471.0","6389.0","","","","","","","","","","","",""
"37485.0","32.0","37478.0","6172.0","","","","","","","","","","","",""
"37492.0","33.0","37485.0","6520.0","","","","","","","","","","","",""
"37499.0","34.0","37492.0","6123.0","","","","","","","","","","","",""
"37506.0","35.0","37499.0","6243.0","","","","","","","","","","","",""
"37513.0","36.0","37506.0","6227.0","","","","","","","","","","","",""
"37520.0","37.0","37513.0","6364.0","","","","","","","","","","","",""
"37527.0","38.0","37520.0","6359.0","","","","","","","","","","","",""
"37534.0","39.0","37527.0","6936.0","","","","","","","","","","","",""
"37541.0","40.0","37534.0","10530.0","","","","","","","","","","","",""
"37548.0","41.0","37541.0","6260.0","","","","","","","","","","","",""
"37555.0","42.0","37548.0","6857.0","","","","","","","","","","","",""
"37562.0","43.0","37555.0","12925.0","","","","","","","","","","","",""
"37569.0","44.0","37562.0","9621.0","","","","","","","","","","","",""
"37576.0","45.0","37569.0","6835.0","","","","","","","","","","","",""
"37583.0","46.0","37576.0","7337.0","","","","","","","","","","","",""
"37590.0","47.0","37583.0","7559.0","","","","","","","","","","","",""
"37597.0","48.0","37590.0","11913.0","","","","","","","","","","","",""
"37604.0","49.0","37597.0","9841.0","","","","","","","","","","","",""
"37611.0","50.0","37604.0","14096.0","","","","","","","","","","","",""
"37618.0","51.0","37611.0","13821.0","","","","","","","","","","","",""
"37625.0","52.0","37618.0","14668.0","","","","","","","","","","","",""
"37632.0","1.0","37625.0","17630.0","","","","","","","","","","","",""
"37639.0","2.0","37632.0","11779.0","","","","","","","","","","","",""
"37646.0","3.0","37639.0","9276.0","","","","","","","","","","","",""
"37653.0","4.0","37646.0","9377.0","","","","","","","","","","","",""
"37660.0","5.0","37653.0","9194.0","","","","","","","","","","","",""
"37667.0","6.0","37660.0","7483.0","","","","","","","","","","","",""
"37674.0","7.0","37667.0","7274.0","","","","","","","","","","","",""
"37681.0","8.0","37674.0","10937.0","","","","","","","","","","","",""
"37688.0","9.0","37681.0","9548.0","","","","","","","","","","","",""
"37695.0","10.0","37688.0","7051.0","","","","","","","","","","","",""
"37702.0","11.0","37695.0","7040.0","","","","","","","","","","","",""
"37709.0","12.0","37702.0","8395.0","","","","","","","","","","","",""
"37716.0","13.0","37709.0","7105.0","","","","","","","","","","","",""
"37723.0","14.0","37716.0","8897.0","","","","","","","","","","","",""
"37730.0","15.0","37723.0","7199.0","","","","","","","","","","","",""
"37737.0","16.0","37730.0","6671.0","","","","","","","","","","","",""
"37744.0","17.0","37737.0","7145.0","","","","","","","","","","","",""
"37751.0","18.0","37744.0","6568.0","","","","","","","","","","","",""
"37758.0","19.0","37751.0","7571.0","","","","","","","","","","","",""
"37765.0","20.0","37758.0","8123.0","","","","","","","","","","","",""
"37772.0","21.0","37765.0","7278.0","","","","","","","","","","","",""
"37779.0","22.0","37772.0","9263.0","","","","","","","","","","","",""
"37786.0","23.0","37779.0","8248.0","","","","","","","","","","","",""
"37793.0","24.0","37786.0","7429.0","","","","","","","","","","","",""
"37800.0","25.0","37793.0","7434.0","","","","","","","","","","","",""
"37807.0","26.0","37800.0","11130.0","","","","","","","","","","","",""
"37814.0","27.0","37807.0","10496.0","","","","","","","","","","","",""
"37821.0","28.0","37814.0","13364.0","","","","","","","","","","","",""
"37828.0","29.0","37821.0","9784.0","","","","","","","","","","","",""
"37835.0","30.0","37828.0","6731.0","","","","","","","","","","","",""
"37842.0","31.0","37835.0","6647.0","","","","","","","","","","","",""
"37849.0","32.0","37842.0","6317.0","","","","","","","","","","","",""
"37856.0","33.0","37849.0","6519.0","","","","","","","","","","","",""
"37863.0","34.0","37856.0","6446.0","","","","","","","","","","","",""
"37870.0","35.0","37863.0","5945.0","","","","","","","","","","","",""
"37877.0","36.0","37870.0","6709.0","","","","","","","","","","","",""
"37884.0","37.0","37877.0","6489.0","","","","","","","","","","","",""
"37891.0","38.0","37884.0","6071.0","","","","","","","","","","","",""
"37898.0","39.0","37891.0","6857.0","","","","","","","","","","","",""
"37905.0","40.0","37898.0","10885.0","","","","","","","","","","","",""
"37912.0","41.0","37905.0","8526.0","","","","","","","","","","","",""
"37919.0","42.0","37912.0","6888.0","","","","","","","","","","","",""
"37926.0","43.0","37919.0","7099.0","","","","","","","","","","","",""
"37933.0","44.0","37926.0","8723.0","","","","","","","","","","","",""
"37940.0","45.0","37933.0","7177.0","","","","","","","","","","","",""
"37947.0","46.0","37940.0","12057.0","","","","","","","","","","","",""
"37954.0","47.0","37947.0","6241.0","","","","","","","","","","","",""
"37961.0","48.0","37954.0","10181.0","","","","","","","","","","","",""
"37968.0","49.0","37961.0","9764.0","","","","","","","","","","","",""
"37975.0","50.0","37968.0","12415.0","","","","","","","","","","","",""
"37982.0","51.0","37975.0","9849.0","","","","","","","","","","","",""
"37989.0","52.0","37982.0","13696.0","","","","","","","","","","","",""
"37996.0","1.0","37989.0","18678.0","","","","","","","","","","","",""
"38003.0","2.0","37996.0","11734.0","","","","","","","","","","","",""
"38010.0","3.0","38003.0","7808.0","","","","","","","","","","","",""
"38017.0","4.0","38010.0","11116.0","","","","","","","","","","","",""
"38024.0","5.0","38017.0","12736.0","","","","","","","","","","","",""
"38031.0","6.0","38024.0","7597.0","","","","","","","","","","","",""
"38038.0","7.0","38031.0","6609.0","","","","","","","","","","","",""
"38045.0","8.0","38038.0","6657.0","","","","","","","","","","","",""
"38052.0","9.0","38045.0","6608.0","","","","","","","","","","","",""
"38059.0","10.0","38052.0","6446.0","","","","","","","","","","","",""
"38066.0","11.0","38059.0","6276.0","","","","","","","","","","","",""
"38073.0","12.0","38066.0","6434.0","","","","","","","","","","","",""
"38080.0","13.0","38073.0","6974.0","","","","","","","","","","","",""
"38087.0","14.0","38080.0","7546.0","","","","","","","","","","","",""
"38094.0","15.0","38087.0","6242.0","","","","","","","","","","","",""
"38101.0","16.0","38094.0","6001.0","","","","","","","","","","","",""
"38108.0","17.0","38101.0","5872.0","","","","","","","","","","","",""
"38115.0","18.0","38108.0","5263.0","","","","","","","","","","","",""
"38122.0","19.0","38115.0","6963.0","","","","","","","","","","","",""
"38129.0","20.0","38122.0","6592.0","","","","","","","","","","","",""
"38136.0","21.0","38129.0","7186.0","","","","","","","","","","","",""
"38143.0","22.0","38136.0","7922.0","","","","","","","","","","","",""
"38150.0","23.0","38143.0","6046.0","","","","","","","","","","","",""
"38157.0","24.0","38150.0","7584.0","","","","","","","","","","","",""
"38164.0","25.0","38157.0","6664.0","","","","","","","","","","","",""
"38171.0","26.0","38164.0","6609.0","","","","","","","","","","","",""
"38178.0","27.0","38171.0","9461.0","","","","","","","","","","","",""
"38185.0","28.0","38178.0","13204.0","","","","","","","","","","","",""
"38192.0","29.0","38185.0","7878.0","","","","","","","","","","","",""
"38199.0","30.0","38192.0","8128.0","","","","","","","","","","","",""
"38206.0","31.0","38199.0","6245.0","","","","","","","","","","","",""
"38213.0","32.0","38206.0","5615.0","","","","","","","","","","","",""
"38220.0","33.0","38213.0","8817.0","","","","","","","","","","","",""
"38227.0","34.0","38220.0","6404.0","","","","","","","","","","","",""
"38234.0","35.0","38227.0","6200.0","","","","","","","","","","","",""
"38241.0","36.0","38234.0","4749.0","","","","","","","","","","","",""
"38248.0","37.0","38241.0","5414.0","","","","","","","","","","","",""
"38255.0","38.0","38248.0","5255.0","","","","","","","","","","","",""
"38262.0","39.0","38255.0","5636.0","","","","","","","","","","","",""
"38269.0","40.0","38262.0","6843.0","","","","","","","","","","","",""
"38276.0","41.0","38269.0","6337.0","","","","","","","","","","","",""
"38283.0","42.0","38276.0","10622.0","","","","","","","","","","","",""
"38290.0","43.0","38283.0","6819.0","","","","","","","","","","","",""
"38297.0","44.0","38290.0","8393.0","","","","","","","","","","","",""
"38304.0","45.0","38297.0","7036.0","","","","","","","","","","","",""
"38311.0","46.0","38304.0","7472.0","","","","","","","","","","","",""
"38318.0","47.0","38311.0","6683.0","","","","","","","","","","","",""
"38325.0","48.0","38318.0","11648.0","","","","","","","","","","","",""
"38332.0","49.0","38325.0","8587.0","","","","","","","","","","","",""
"38339.0","50.0","38332.0","9619.0","","","","","","","","","","","",""
