"Report date","Week #","Week ","RI","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19","","Week","1990 Recession","2001 Recession","Great Recession","COVID-19"
"38353.0","52.0","38346.0","3359.0","","","","","","","","","","","",""
"38360.0","1.0","38353.0","3193.0","","","","","","","","","","","",""
"38367.0","2.0","38360.0","2689.0","","","","","","","","","","","",""
"38374.0","3.0","38367.0","1796.0","","","","","","","","","","","",""
"38381.0","4.0","38374.0","1595.0","","","","","","","","","","","",""
"38388.0","5.0","38381.0","1855.0","","","","","","","","","","","",""
"38395.0","6.0","38388.0","1493.0","","","","","","","","","","","",""
"38402.0","7.0","38395.0","1501.0","","","","","","","","","","","",""
"38409.0","8.0","38402.0","2870.0","","","","","","","","","","","",""
"38416.0","9.0","38409.0","1609.0","","","","","","","","","","","",""
"38423.0","10.0","38416.0","1208.0","","","","","","","","","","","",""
"38430.0","11.0","38423.0","1145.0","","","","","","","","","","","",""
"38437.0","12.0","38430.0","1057.0","","","","","","","","","","","",""
"38444.0","13.0","38437.0","1101.0","","","","","","","","","","","",""
"38451.0","14.0","38444.0","1372.0","","","","","","","","","","","",""
"38458.0","15.0","38451.0","1216.0","","","","","","","","","","","",""
"38465.0","16.0","38458.0","2856.0","","","","","","","","","","","",""
"38472.0","17.0","38465.0","1070.0","","","","","","","","","","","",""
"38479.0","18.0","38472.0","973.0","","","","","","","","","","","",""
"38486.0","19.0","38479.0","1056.0","","","","","","","","","","","",""
"38493.0","20.0","38486.0","956.0","","","","","","","","","","","",""
"38500.0","21.0","38493.0","1166.0","","","","","","","","","","","",""
"38507.0","22.0","38500.0","1010.0","","","","","","","","","","","",""
"38514.0","23.0","38507.0","1150.0","","","","","","","","","","","",""
"38521.0","24.0","38514.0","1375.0","","","","","","","","","","","",""
"38528.0","25.0","38521.0","2311.0","","","","","","","","","","","",""
"38535.0","26.0","38528.0","2277.0","","","","","","","","","","","",""
"38542.0","27.0","38535.0","2147.0","","","","","","","","","","","",""
"38549.0","28.0","38542.0","1600.0","","","","","","","","","","","",""
"38556.0","29.0","38549.0","1035.0","","","","","","","","","","","",""
"38563.0","30.0","38556.0","1006.0","","","","","","","","","","","",""
"38570.0","31.0","38563.0","1107.0","","","","","","","","","","","",""
"38577.0","32.0","38570.0","1015.0","","","","","","","","","","","",""
"38584.0","33.0","38577.0","1121.0","","","","","","","","","","","",""
"38591.0","34.0","38584.0","920.0","","","","","","","","","","","",""
"38598.0","35.0","38591.0","944.0","","","","","","","","","","","",""
"38605.0","36.0","38598.0","1056.0","","","","","","","","","","","",""
"38612.0","37.0","38605.0","864.0","","","","","","","","","","","",""
"38619.0","38.0","38612.0","944.0","","","","","","","","","","","",""
"38626.0","39.0","38619.0","877.0","","","","","","","","","","","",""
"38633.0","40.0","38626.0","1108.0","","","","","","","","","","","",""
"38640.0","41.0","38633.0","1402.0","","","","","","","","","","","",""
"38647.0","42.0","38640.0","1317.0","","","","","","","","","","","",""
"38654.0","43.0","38647.0","1084.0","","","","","","","","","","","",""
"38661.0","44.0","38654.0","1203.0","","","","","","","","","","","",""
"38668.0","45.0","38661.0","1040.0","","","","","","","","","","","",""
"38675.0","46.0","38668.0","1221.0","","","","","","","","","","","",""
"38682.0","47.0","38675.0","1398.0","","","","","","","","","","","",""
"38689.0","48.0","38682.0","1477.0","","","","","","","","","","","",""
"38696.0","49.0","38689.0","2068.0","","","","","","","","","","","",""
"38703.0","50.0","38696.0","2099.0","","","","","","","","","","","",""
"38710.0","51.0","38703.0","2468.0","","","","","","","","","","","",""
"38717.0","52.0","38710.0","3632.0","","","","","","","","","","","",""
"38724.0","53.0","38717.0","2720.0","","","","","","","","","","","",""
"38731.0","1.0","38724.0","3271.0","","","","","","","","","","","",""
"38738.0","2.0","38731.0","1692.0","","","","","","","","","","","",""
"38745.0","3.0","38738.0","1606.0","","","","","","","","","","","",""
"38752.0","4.0","38745.0","1206.0","","","","","","","","","","","",""
"38759.0","5.0","38752.0","1363.0","","","","","","","","","","","",""
"38766.0","6.0","38759.0","1805.0","","","","","","","","","","","",""
"38773.0","7.0","38766.0","2842.0","","","","","","","","","","","",""
"38780.0","8.0","38773.0","1304.0","","","","","","","","","","","",""
"38787.0","9.0","38780.0","1137.0","","","","","","","","","","","",""
"38794.0","10.0","38787.0","1177.0","","","","","","","","","","","",""
"38801.0","11.0","38794.0","952.0","","","","","","","","","","","",""
"38808.0","12.0","38801.0","1035.0","","","","","","","","","","","",""
"38815.0","13.0","38808.0","1265.0","","","","","","","","","","","",""
"38822.0","14.0","38815.0","1209.0","","","","","","","","","","","",""
"38829.0","15.0","38822.0","2542.0","","","","","","","","","","","",""
"38836.0","16.0","38829.0","1071.0","","","","","","","","","","","",""
"38843.0","17.0","38836.0","999.0","","","","","","","","","","","",""
"38850.0","18.0","38843.0","1113.0","","","","","","","","","","","",""
"38857.0","19.0","38850.0","1213.0","","","","","","","","","","","",""
"38864.0","20.0","38857.0","956.0","","","","","","","","","","","",""
"38871.0","21.0","38864.0","1065.0","","","","","","","","","","","",""
"38878.0","22.0","38871.0","1147.0","","","","","","","","","","","",""
"38885.0","23.0","38878.0","1410.0","","","","","","","","","","","",""
"38892.0","24.0","38885.0","2222.0","","","","","","","","","","","",""
"38899.0","25.0","38892.0","2846.0","","","","","","","","","","","",""
"38906.0","26.0","38899.0","1783.0","","","","","","","","","","","",""
"38913.0","27.0","38906.0","1598.0","","","","","","","","","","","",""
"38920.0","28.0","38913.0","963.0","","","","","","","","","","","",""
"38927.0","29.0","38920.0","1115.0","","","","","","","","","","","",""
"38934.0","30.0","38927.0","1146.0","","","","","","","","","","","",""
"38941.0","31.0","38934.0","1097.0","","","","","","","","","","","",""
"38948.0","32.0","38941.0","1047.0","","","","","","","","","","","",""
"38955.0","33.0","38948.0","934.0","","","","","","","","","","","",""
"38962.0","34.0","38955.0","1052.0","","","","","","","","","","","",""
"38969.0","35.0","38962.0","1194.0","","","","","","","","","","","",""
"38976.0","36.0","38969.0","1078.0","","","","","","","","","","","",""
"38983.0","37.0","38976.0","875.0","","","","","","","","","","","",""
"38990.0","38.0","38983.0","966.0","","","","","","","","","","","",""
"38997.0","39.0","38990.0","1127.0","","","","","","","","","","","",""
"39004.0","40.0","38997.0","946.0","","","","","","","","","","","",""
"39011.0","41.0","39004.0","1037.0","","","","","","","","","","","",""
"39018.0","42.0","39011.0","1062.0","","","","","","","","","","","",""
"39025.0","43.0","39018.0","1305.0","","","","","","","","","","","",""
"39032.0","44.0","39025.0","1207.0","","","","","","","","","","","",""
